OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,County Name,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_1,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OR_MIN_IP,SURG_OP,OR_MIN_OP,AMB_SURG_PROG,OR_TOTL,OR_OP_ONLY,OR_IP_AND_OP,OR_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_NONURGENT_CPT_99281_TOTL_VIS,EMS_NONURGENT_CPT_99281_ADM_VIS,EMS_URGENT_CPT_99282_TOTL_VIS,EMS_URGENT_CPT_99282_ADM_VIS,EMS_MODER_CPT_99283_TOTL_VIS,EMS_MODER_CPT_99283_ADM_VIS,EMS_SEVERE_CPT_99284_TOTL_VIS,EMS_SEVERE_CPT_99284_ADM_VIS,EMS_CRITICAL_CPT_99285_TOTL_VIS,EMS_CRITICAL_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA_Name,MSSA_Designt_Type,Non-Responder,Not in Operation,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106090933,MARSHALL  MEDICAL CENTER (1-RH),1/1/04,12/31/04,Open,5/22/59,5/22/59,El Dorado,02 - Golden Empire,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,105,MARSHALL WAY,PLACERVILLE,95667,530-626-2601,0,0,0,0,0,0,0,No,74,4708,18745,27084,9,624,1264,0,0,0,0,0,8,252,0,1892,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,5584,21901,33306,0,0,0,0,0,0,0,0,14,383,4101,5124,0,0,0,0,105,5967,26002,38430,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,11,0,32,0,0,0,0,0,0,0,0,607,21,2,0,0,0,0,147,460,1151,1663,176978,2092,147652,Yes,5,0,5,0,Basic,Basic,0,0,0,1,0,0,902,1,2939,0,7123,7,11015,1752,3710,1986,25689,3746,15,4277,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,23.3,57,134,4,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,No,No,No,1,25689,100 - 149,0
106450936,MAYERS MEMORIAL HOSPITAL,1/1/04,12/31/04,Open,1/7/59,1/7/59,Shasta,01 - Northern California,General Acute Care,District,,General Medical / Surgical,NO,121,"HWY. 299-E, P O BOX 459",FALL RIVER MILLS,96028,530-336-5511,0,0,0,0,0,0,0,No,20,649,2033,7320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,649,2033,8052,0,0,0,0,0,0,0,0,99,56,30851,36234,0,0,0,0,121,705,32884,44286,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,4,0,0,0,0,0,26,63,139,144,17805,420,30500,Yes,2,0,2,0,Standby,Standby,0,0,1,0,0,1,31,22,1921,0,1662,315,504,0,331,45,4449,382,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4449,0,1,744,696,744,720,744,720,744,744,720,744,720,744,190,55,137,2,Burney/Cassel/Fall River Mills/Hat Creek/McArthur,Frontier,No,No,No,0,0,100 - 149,0
106240924,MEMORIAL HOSPITAL LOS BANOS,1/1/04,12/31/04,Open,8/31/67,8/31/67,Merced,06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,48,520 WEST I STREET,LOS BANOS,93635,209-826-0591-316,0,0,0,0,0,0,0,No,34,1237,6015,12444,10,713,1353,0,0,0,0,0,4,68,187,805,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2018,8173,17568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2018,8173,17568,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,32,0,1,0,1,450,229,32,1353,510,34140,495,27860,Yes,2,0,2,0,Basic,Basic,0,0,0,1,0,0,2,0,538,0,9882,192,3863,1039,166,53,14451,1284,4,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,94,70,145,18,Dos Palos/Gustine/Los Banos,Rural,No,No,No,1,14451,1 - 49,0
106500939,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,1/1/04,12/31/04,Open,5/1/70,5/1/70,Stanislaus,06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,313,1700 COFFEE ROAD,MODESTO,95355,209-526-4500,0,0,0,0,0,0,0,No,227,13846,72494,83082,29,1808,3496,3660,10,1433,4157,3660,23,332,1837,6753,8418,12,144,296,1964,4392,0,0,0,0,0,0,0,0,0,0,12,172,0,1821,4392,0,0,0,0,313,17735,90685,114558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,17735,90685,114558,0,0,0,CV SURG,2,0,0,345,29,345,29,371,2,0,0,0,0,1275,811,415,0,1690,811,185,606,0,0,0,13,811,1808,103,17,1,0,1,1239,569,0,1422,5972,814265,8114,508534,No,15,3,12,0,Basic,Basic,0,0,0,1,0,1,1142,0,29079,0,24853,3000,6545,6328,563,526,62182,9854,39,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62182,0,0,1,0,744,696,744,720,744,720,744,744,720,744,720,744,215b,78,145,18,Modesto East,Urban,No,No,No,0,0,300 - 499,7
106190521,MEMORIAL HOSPITAL OF GARDENA,1/1/04,12/31/04,Open,5/13/49,5/13/49,Los Angeles,11 - Los Angeles,General Acute Care,Investor - Partnership,"Gardena Hospital, L.P.",General Medical / Surgical,NO,172,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,310-522-9022,0,0,0,0,0,0,0,No,70,2313,11104,25620,23,1009,2399,0,0,0,0,0,5,264,506,3372,1830,5,0,0,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3586,16875,37698,0,0,0,0,0,0,0,0,69,79,21746,25254,0,0,0,0,172,3665,38621,62952,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,24,3,0,0,0,0,304,547,1898,1066,113623,856,64495,No,5,0,5,0,Basic,Basic,0,0,0,1,0,0,2451,68,7645,66,5897,146,2031,723,3213,470,21237,1473,10,0,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,78.2iiii,104,158,35,Gardena Southeast/Harbor Gateway Central/Lawndale South/Moneta/Redondo Beach North/Torrance North,Urban,No,No,No,1,21237,150 - 199,0
106231013,MENDOCINO COAST DISTRICT HOSPITAL,1/1/04,12/31/04,Open,7/1/71,7/1/71,Mendocino,01 - Northern California,General Acute Care,District,,General Medical / Surgical,NO,49,700 RIVER DRIVE,FORT BRAGG,95437,707-961-1234,0,0,0,0,0,0,0,No,38,1181,4553,14178,7,175,420,0,0,32,59,0,4,204,155,968,1464,0,12,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1604,6026,18204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1604,6026,18204,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2,0,0,0,0,0,31,145,354,468,50619,2119,103973,Yes,2,0,2,0,Basic,Basic,0,0,0,1,0,0,387,0,2060,5,5690,136,3582,434,2320,1281,14039,1856,8,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,89,54,135,1,Fort Bragg/Westport,Rural,No,No,No,1,14039,1 - 49,0
106334018,MENIFEE VALLEY MEDICAL CENTER,1/1/04,12/31/04,Open,6/5/89,6/5/89,Riverside,12 - Inland Counties,General Acute Care,District,Valley Health System,General Medical / Surgical,NO,84,28400 MCCALL BOULEVARD,SUN CITY,92585,951-652-2811-7262,0,0,0,0,0,0,0,No,75,4814,19665,27450,0,0,0,0,0,0,0,0,5,195,0,1577,1830,4,178,0,962,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,5187,22204,30744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,5187,22204,30744,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,65160,961,62670,No,3,0,3,0,Basic,Basic,0,0,0,1,0,0,1960,28,2576,12,5835,435,5518,2439,1472,981,17361,3895,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,133.1,118,170,45,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,Urban,No,No,No,1,17361,50 - 99,0
106414018,MENLO PARK SURGICAL HOSPITAL,1/1/04,12/31/04,Open,12/17/92,12/17/92,San Mateo,04 - West Bay,General Acute Care,Investor - Corporation,Kindred Healthcare,General Medical / Surgical,NO,16,570 WILLOW ROAD,MENLO PARK,94025,650-324-8500-232,0,0,0,0,0,0,0,No,16,743,1052,5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,743,1052,5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,743,1052,5856,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,117741,2555,206237,Yes,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176c,74,144,14,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,Urban,No,No,No,1,0,1 - 49,0
106340947,MERCY GENERAL HOSPITAL,1/1/04,12/31/04,Open,1/1/46,1/1/46,Sacramento,02 - Golden Empire,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,399,4001 J STREET,SACRAMENTO,95819,916-453-4545,0,0,0,0,0,0,0,No,231,13175,29797,84546,17,3002,6222,0,0,0,0,0,26,231,2269,8786,9516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,365,5130,10980,304,16773,49935,111264,0,0,0,0,0,0,0,0,95,669,8947,34770,0,0,0,0,399,17442,58882,146034,0,0,0,CV SURG,3,0,0,1218,5,1218,5,1037,2,0,0,0,0,918,1943,672,0,1590,1943,0,1755,155,0,0,0,1943,2788,99,5,0,0,0,0,717,2071,5196,3785,498363,11629,610111,Yes,15,8,7,0,Basic,Basic,0,0,0,1,0,0,2104,0,3506,0,9008,1460,9448,3808,854,319,24920,5587,16,0,1098,1,12,29,18,10,4,20,25,21,29,8,17,4,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,744,696,744,720,744,720,744,744,720,744,720,744,139i,62,139,5,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,No,No,No,1,24920,300 - 499,33
106150761,MERCY HOSPITAL - BAKERSFIELD,1/1/04,12/31/04,Open,1/1/47,1/1/47,Kern,09 - Central,General Acute Care,Non-Profit Corporation (incl. Church-related),CATHOLIC HEALTHCARE WEST,General Medical / Surgical,NO,194,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,661-632-5000,0,0,0,0,0,0,0,No,124,7778,39809,45384,0,0,0,0,0,0,0,0,11,137,648,3554,4026,9,112,530,2908,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,8027,46271,52704,0,0,0,0,0,0,0,0,50,612,12065,18300,0,0,0,0,194,8639,58336,71004,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,390765,2186,186592,No,9,5,0,4,Basic,Basic,0,0,0,1,0,0,442,8,4481,36,9206,769,5336,2193,4754,3209,24219,6215,14,0,1791,1,4,9,0,5,5,11,2,1,0,8,3,21,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,66d,85,151,22,Bakersfield Northwest/Rosedale,Urban,No,No,No,1,24219,150 - 199,0
106344029,MERCY HOSPITAL - FOLSOM,1/1/04,12/31/04,Open,6/17/89,6/17/89,Sacramento,02 - Golden Empire,General Acute Care,Non-Profit Corporation (incl. Church-related),CHW Sacramento,General Medical / Surgical,NO,85,1650 CREEKSIDE DRIVE,FOLSOM,95630,916-983-7400,0,0,0,0,0,0,0,No,69,2636,9757,25254,8,1216,2488,0,0,0,0,0,8,344,0,1968,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4196,14213,31110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4196,14213,31110,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,37,1,1,1,0,298,888,0,2498,1525,155073,2895,132137,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,0,5753,1457,15053,578,0,0,0,0,807,58,21613,2093,7,0,962,1,7,42,8,8,9,8,19,7,22,12,2,23,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,696,744,720,744,720,744,744,720,744,720,744,139e,58,134,3,Folsom/Orangevale,Urban,No,No,No,1,21613,50 - 99,0
106450949,MERCY MEDICAL CENTER,1/1/04,12/31/04,Open,4/9/53,4/9/53,Shasta,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,273,2175 ROSALINE AVENUE,REDDING,96001,530-225-6107,0,0,0,0,0,0,0,No,156,9156,45444,57096,38,1788,4180,6954,19,790,2013,6954,34,454,1279,2398,12444,10,467,717,1355,3660,0,0,0,0,0,0,0,0,0,0,16,17,89,242,5856,0,0,0,0,273,12672,55632,99918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,12672,55632,99918,0,0,0,CV SURG,1,0,1,324,0,324,1,307,3,0,0,0,0,1006,570,425,74,1431,644,0,538,34,0,7,30,616,1994,98,23,1,0,1,1456,534,4,3003,3919,590124,1960,169409,No,7,0,7,0,Basic,Basic,0,0,0,1,0,1,7640,13,14539,221,9828,1089,5095,2457,3312,2318,40414,6098,22,0,1135,1,40,25,42,20,20,23,81,43,81,65,66,26,532,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40414,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,189.2,55,137,2,Redding,Urban,No,No,No,0,0,200 - 299,7
106240942,MERCY MEDICAL CENTER MERCED-COMMUNITY CAMPUS,1/1/04,12/31/04,Open,1/1/56,1/1/56,Merced,06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,174,301 EAST 13TH STREET,MERCED,95340,209-385-7000,0,0,0,0,0,0,0,No,127,6171,27571,46286,24,2690,5750,2562,7,515,1349,2562,16,351,0,4501,5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,9727,39171,63684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,9727,39171,63684,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,225,0,75,0,300,0,0,0,0,0,0,0,0,2594,99,16,0,0,0,0,688,1906,4633,2519,254354,1614,125260,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,0,791,7,4630,34,12338,144,8798,684,5349,2176,31906,3045,22,2894,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,97.2,70,145,18,El Nido/Merced Southwest,Rural,No,No,No,1,31906,150 - 199,0
106240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,1/1/04,12/31/04,Open,3/1/05,1/1/46,Merced,06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,113,2740 M STREET,MERCED,95340,209-384-6444,0,0,0,0,0,0,0,No,103,440,1941,37698,0,0,0,0,0,0,0,0,10,12,0,209,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,452,2150,41358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,452,2150,41358,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,14463,212,16508,No,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.1,70,145,18,Merced Central and North/Merced Southeast,Urban,No,No,No,1,0,100 - 149,0
106470871,MERCY MEDICAL CENTER MT. SHASTA,1/1/04,12/31/04,Open,4/13/76,4/13/76,Siskiyou,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,80,"914 PINE STREET, BOX 239",MOUNT SHASTA,96067,530-926-6111,1,1,0,0,0,0,0,No,25,1327,4447,9150,4,125,208,0,0,0,0,0,4,100,0,242,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1552,4897,12078,0,0,0,0,0,0,0,0,47,105,16174,17202,0,0,0,0,80,1657,21071,29280,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2,0,1,1,0,50,39,36,208,618,55880,2315,82310,Yes,3,0,3,0,Basic,Basic,0,0,0,1,0,1,1114,0,3847,90,1265,101,1078,288,374,345,7678,824,8,368,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7678,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,197,55,137,2,Carrick/Edgewood/Mount Shasta/Weed,Rural,No,No,No,0,0,50 - 99,0
106340950,MERCY SAN JUAN HOSPITAL,1/1/04,12/31/04,Open,2/3/67,2/3/67,Sacramento,02 - Golden Empire,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,260,6501 COYLE AVENUE,CARMICHAEL,95608,916-537-5000,0,0,0,0,0,0,0,No,158,11613,46398,57828,32,2509,6787,2928,8,1282,2586,2928,25,407,845,5378,9150,11,476,1000,4646,4026,0,0,0,0,0,0,0,0,0,0,26,302,103,7867,9516,0,0,0,0,260,16589,73662,95160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,16589,73662,95160,0,0,0,CV SURG,1,0,0,141,216,141,216,128,2,0,0,0,0,338,285,183,43,521,328,112,216,0,0,0,0,328,3036,76,18,1,0,1,2282,754,0,5021,4428,529755,6679,388720,Yes,20,10,9,1,Basic,Basic,0,0,0,1,0,1,108,0,2397,0,19732,0,15726,113,8800,8800,46763,8913,31,46762,4335,1,125,115,173,91,71,89,149,142,176,125,140,170,1566,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46763,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,139b,58,139,3,Carmichael/Fair Oaks/Gold River,Urban,No,No,No,0,0,200 - 299,0
106154108,MERCY SOUTHWEST HOSPITAL,1/1/04,12/31/04,Open,7/15/92,7/15/92,Kern,09 - Central,General Acute Care,Non-Profit Corporation (incl. Church-related),CATHOLIC HEALTHCARE WEST,General Medical / Surgical,NO,67,400 OLD RIVER RD,BAKERSFIELD,93311,661-632-6000,0,0,0,0,0,0,0,No,40,1066,2315,14640,18,3256,5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,311,96,3171,3294,0,0,0,0,67,4633,11432,24522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4633,11432,24522,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3190,186,47,1,0,1,2438,752,0,643,856,111231,1959,133753,No,6,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66d,85,151,22,Bakersfield Northwest/Rosedale,Urban,No,No,No,1,0,50 - 99,0
