OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERiNATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL_0001,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_0002,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOW_MODERATE_NO_ADM_VIS,EMS_LOW_MODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,IMPLANTABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_ANGIOPLASTY_WITH_STENT,PCI_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,DIAGNOSTIC_ELECTROPHYSIOLOGY_EP,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Standby,EMS_Comp,EMS_GAC_None,EMS_non_GAC,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,unknown_sev,MSSA_DESIGNATION,MSSA_NAME
106304039,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - WARNER,11250 WARNER AVENUE,FOUNTAIN VALLEY,92708,714-966-7200-5010,No,01Jan2010,31Dec2010,Open,29Mar1990,29Mar1990,,NO,68,35,46,6059099229,116j,,13 - Orange,Orange,60000109,Consolidated Facility,-117.93159,33.71625,General Acute Care,Investor - Corporation,General Medical / Surgical,107,39055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,39055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,39055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,0,0,0,,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,100 - 149,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,FOUNTAIN VALLEY/HUNTINGTON BEACH CENTRAL,,Urban,FOUNTAIN VALLEY/HUNTINGTON BEACH CENTRAL
106304045,HOAG HOSPITAL IRVINE,16200 SAND CANYON AVENUE,IRVINE,92718,949-764-4624,Yes,01Sep2010,31Dec2010,Open,26Aug2010,15Aug1990,,NO,70,35,48,6059052518,116o,,13 - Orange,Orange,60000122,Consolidated Facility,-117.77384,33.66142,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,72,42502,995,3852,0,5451,0,0,0,1659,0,0,12,4380,46,182,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,0,0,0,0,0,0,0,84,57784,1041,4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,57784,1041,4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,Basic,32,0,1914,1,2950,0,421,4,40,1,5357,6,5363,14,0,17,Yes,0,0,0,0,0,0,0,0,4,0,10,0,14,Respondent,576,57242,202,14981,0,0,2,2,Yes,0,0,0,,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,2,0,0,0,0,45,37,37,13,82,50,46,0,13,1,5,1,13,1,0,0,0,0,0,7,12,0,4,0,29,132,Yes,,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,5363,32,1915,2950,425,41,,Urban,IRVINE CENTRAL/TUSTIN EAST,,Urban,IRVINE CENTRAL/TUSTIN EAST
106304079,HEALTHSOUTH TUSTIN REHABILITATION HOSPITAL,14851 YORBA STREET,TUSTIN,92680,714-832-9200,Yes,01Jan2010,31Dec2010,Open,07Jun1991,07Jun1991,,NO,70,33,48,6059075505,116h,,13 - Orange,Orange,60000303,Parent Facility,-117.83032,33.74747,General Acute Care,Investor - Partnership,Physical Rehabilitation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17520,1303,15151,48,17520,1303,15151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17520,1303,15151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CITY OF ORANGE SOUTH/SANTA ANA NORTH/TUSTIN FOOTHILLS/TUSTIN WEST,,Urban,CITY OF ORANGE SOUTH/SANTA ANA NORTH/TUSTIN FOOTHILLS/TUSTIN WEST
106304113,CHILDRENS HOSPITAL AT MISSION,"27700 MEDICAL CTR. RD., 5TH FL",MISSION VIEJO,92691,949-365-2408,Yes,01Jan2010,31Dec2010,Open,01Jan1993,01Jan1993,,NO,71,33,42,6059032022,115.2a,,13 - Orange,Orange,60000348,Parent Facility,-117.66768,33.56279,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,24,8760,1409,3953,0,0,0,0,0,0,0,0,8,2920,195,116,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,292,4,4146,0,0,0,0,48,17520,1896,8732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17520,1896,8732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1981,0,5544,0,4065,2,1730,3,354,916,13674,921,14595,38,0,309,Yes,17,31,31,45,16,3,24,32,19,14,19,14,265,Respondent,351,29587,698,32778,0,0,10,10,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,1 - 49,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,14595,1981,5544,4067,1733,1270,,Urban,LAKE FOREST EAST/MISSION VIEJO CENTRAL AND SOUTH,,Urban,LAKE FOREST EAST/MISSION VIEJO CENTRAL AND SOUTH
106304159,HEALTHBRIDGE CHILDRENS HOSPITAL-ORANGE,"393 S, TUSTIN STREET",ORANGE,92866,714-464-1853,Yes,01Jan2010,31Dec2010,Open,04Feb2000,04Feb2000,,NO,71,33,40,6059075806,116h,,13 - Orange,Orange,60000530,Parent Facility,-117.83563,33.78226,General Acute Care,State,Pediatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2190,38,1998,6,2190,38,1998,0,0,0,0,0,0,0,0,21,7665,37,0,7534,0,0,0,0,0,0,0,0,27,9855,75,9532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Yes,1 - 49,State,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CITY OF ORANGE SOUTH/SANTA ANA NORTH/TUSTIN FOOTHILLS/TUSTIN WEST,,Urban,CITY OF ORANGE SOUTH/SANTA ANA NORTH/TUSTIN FOOTHILLS/TUSTIN WEST
106304306,KAISER FND HOSP - IRVINE,6640 ALTON PARKWAY,IRVINE,92618,714-279-4100,Yes,01Jan2010,31Dec2010,Open,07May2008,07May2008,,NO,70,35,48,6059052518,116o,,13 - Orange,Orange,60000091,Consolidated Facility,-117.773889,33.658333,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,96,35040,8684,30445,28,10220,2369,5106,0,0,0,0,20,7300,179,588,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2190,171,97,1548,0,0,0,0,150,54750,11403,39875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,54750,11403,39875,0,0,0,0,0,0,8,2140,3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,234,24,2701,0,23944,1177,3430,2751,414,1160,30723,5112,35835,36,0,621,Yes,58,30,56,98,40,51,67,50,10,0,16,10,486,Respondent,3238,524241,10335,851653,0,6,8,14,Yes,2315,135,11,,,,0,820,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,75,0,84,0,159,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160,,,,No,150 - 199,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,35835,258,2701,25121,6181,1574,,Urban,IRVINE CENTRAL/TUSTIN EAST,,Urban,IRVINE CENTRAL/TUSTIN EAST
106304426,ROYALE MISSION VIEJO,23228 MADERO,MISSION VIEJO,92691,949-900-4580-4102,Yes,01Jan2010,30Jun2010,Closed,30Jun2010,31May2008,,NO,71,33,42,6059032028,115.2a,,13 - Orange,Orange,MH2015034,Parent Facility,-117.680674,33.625853,Psychiatric Health Facility,State,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5475,121,2425,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5475,121,2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Yes,1 - 49,State,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,LAKE FOREST EAST/MISSION VIEJO CENTRAL AND SOUTH,,Urban,LAKE FOREST EAST/MISSION VIEJO CENTRAL AND SOUTH
106304460,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,92618,949-727-5000,Yes,11Nov2010,31Dec2010,Open,10Nov2010,10Nov2010,,NO,70,35,48,6059052518,116o,,13 - Orange,Orange,550001431,Parent Facility,-117.7735916,33.6617789,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,70,3640,337,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3640,337,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3640,337,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,337,40612,26,2125,0,0,9,9,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,IRVINE CENTRAL/TUSTIN EAST,,Urban,IRVINE CENTRAL/TUSTIN EAST
106310791,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,95602,530-888-4500,Yes,01Jan2010,31Dec2010,Open,30Jun1966,30Jun1966,,NO,4,1,4,6061021600,119,,02 - Golden Empire,Placer,30000012,Parent Facility,-121.0982,38.94452,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,69,27033,3560,11137,3,1095,375,942,0,0,0,0,4,1460,164,520,1668,4,1460,21,28,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,31048,4120,13818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,31048,4120,13818,0,0,0,0,0,0,12,379,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,229,0,3935,3,7631,40,5855,322,3630,2530,21280,2895,24175,14,0,664,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1217,151485,1911,160729,0,0,4,4,Yes,373,13,0,,,,0,120,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,16,44,23,197,39,241,39,0,44,17,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,280,,,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,24175,229,3938,7671,6177,6160,,Rural,AUBURN/GRANITE BAY EAST/LINCOLN WEST/LOOMIS/NEWCASTLE/NORTH AUBURN,,Rural,AUBURN/GRANITE BAY EAST/LINCOLN WEST/LOOMIS/NEWCASTLE/NORTH AUBURN
106311000,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,95661,916-781-1000,Yes,01Jan2010,31Dec2010,Open,19Jun1997,19Jun1997,Level II,NO,4,1,4,6061020704,121.1,,02 - Golden Empire,Placer,30000083,Parent Facility,-121.25055,38.76439,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,177,64605,10994,36925,9,3285,2916,6062,9,3285,445,868,24,8760,763,1627,6454,8,2920,242,876,2125,0,0,0,0,0,0,0,0,0,0,16,5840,277,130,2843,40,14600,835,11468,283,103295,16472,66745,0,0,0,0,0,0,0,0,30,10950,15,15,10792,0,0,0,0,0,0,0,0,313,114245,16487,77537,0,0,0,0,0,0,42,2859,5063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,YES,,,Basic,Basic,392,39,21402,1126,27600,4493,6133,4440,376,1127,55903,11225,67128,34,0,2107,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,4702,664117,6677,481991,8,5,1,14,Yes,2908,124,24,,,,0,810,CATH LAB,0,0,0,0,0,0,0,0,2,0,0,0,0,309,206,307,173,616,379,721,0,66,48,16,35,138,64,6,86,0,4,0,0,0,0,11,0,86,1281,,,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,67128,,,,431,22528,32093,10573,1503,,Urban,GRANITE BAY WEST/ROSEVILLE,,Urban,GRANITE BAY WEST/ROSEVILLE
106314024,KAISER FND HOSP - SACRAMENTO/ROSEVILLE-EUREKA,1600 EUREKA ROAD,ROSEVILLE,95661,916-784-4000,Yes,01Jan2010,31Dec2010,Open,23Jul1998,23Jul1996,,NO,4,1,4,6061020704,121.1,,02 - Golden Empire,Placer,30000052,Consolidated Facility,-121.25107,38.74636,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,146,53290,12376,41780,84,30660,5223,13094,32,11680,1689,5985,30,10950,670,2347,7239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17520,833,125,12820,0,0,0,0,340,124100,20791,80918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,124100,20791,80918,0,0,0,0,0,0,30,4129,7655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,26282,29,17239,289,14462,2047,5777,5915,400,1497,64160,9777,73937,73,0,388,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,3969,509744,10789,947951,0,9,6,15,Yes,4945,442,104,,,,0,1300,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,439,127,432,0,871,127,871,0,0,0,0,0,114,13,0,0,0,0,0,0,0,0,0,0,0,998,,,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,73937,26311,17528,16509,11692,1897,,Urban,GRANITE BAY WEST/ROSEVILLE,,Urban,GRANITE BAY WEST/ROSEVILLE
106314029,TELECARE PLACER COUNTY PSYCHIATRIC HEALTH FACILITY,101 CIRBY WAY DRIVE,ROSEVILLE,95661,916-787-8910,Yes,01Jan2010,31Dec2010,Open,14Feb2001,02Aug1988,,NO,4,1,4,6061020901,121.1,,02 - Golden Empire,Placer,MH2016033,Parent Facility,-121.30371,38.72964,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,770,4486,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,770,4486,0,0,0,0,0,0,0,0,0,0,13,0,13,0,13,0,13,0,0,0,8,0,0,0,5,0,0,13,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,1 - 49,Investor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,GRANITE BAY WEST/ROSEVILLE,,Urban,GRANITE BAY WEST/ROSEVILLE
106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,500 1ST STREET,PORTOLA,96122,530-832-6500,Yes,01Jan2010,31Dec2010,Open,16Aug1971,16Aug1971,,NO,3,1,4,6063000300,124,,01 - Northern California,Plumas,230000014,Parent Facility,-120.47046,39.80532,General Acute Care,District,General Medical / Surgical,9,3285,481,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3285,481,1624,0,0,0,0,0,0,0,0,27,9855,58,0,8121,0,0,0,0,0,0,0,0,36,13140,539,9745,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,,YES,,Basic,Basic,795,0,927,59,836,341,75,52,78,17,2711,469,3180,2,18,87,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,9,2630,250,2809,0,0,1,1,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,1 - 49,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,3180,795,986,1177,127,95,,Frontier,BECKWOURTH/CHILCOOT/CROCKER MOUNTAIN/DELLEKER/IRON HORSE/LAKE DAVIS/MAYBE/PORTOLA/VALLEY VIEW/VINTON,,Frontier,BECKWOURTH/CHILCOOT/CROCKER MOUNTAIN/DELLEKER/IRON HORSE/LAKE DAVIS/MAYBE/PORTOLA/VALLEY VIEW/VINTON
