fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_no,year
106190587,pacific hospital of long beach,1/1/2006,12/31/2006,365,audited,incl. ind. audit,los angeles,11,0933,investor,general,comparable,,(562)424-7422,2776 pacific avenue,long beach,90806-2613,michael drobot,ceo,www.phlb.org,pacific hospital of long beach,loretta masi,pacific hospital management,0,05-0277,hsc30277f,,184,184,160,13919,0,26523,2226,0,4841,0,0,609,48118,1827,0,3085,661,0,1284,0,0,72,6929,84,73,0,0,27,0,17698,23386,0,0,7034,0,4282,2602,0,0,45,0,71.59999999999999,71.59999999999999,6.9,6,13,2683,1127,16538,0,6114,7917,0,3593,0,0,3168,37330,14783,7170,0,0,0,6,251715,233680,1457,2723,763,369,394052916,296435374,10763452,108380994,2772836,106653776,4500054,632530,573407,1686895,0,2872282,57617262,16240388,320195266,71553641,0,99837282,21518714,0,87410449,0,0,2750400,283070486,22463522,0,16157733,16952029,0,51472718,0,0,3936428,110982430,66394116,0,97257452,37341060,-4348344,0,81735693,0,15182143,0,0,0,2873254,0,10763452,0,0,24000736,0,18616830,10410927,0,51664599,0,0,3687902,0,0,0,162274,0,0,25612897,4496468,24331134,0,0,0,1297270,13282903,5074523,25710667,6847914,35428928,9713944,1182024,19017218,11646523,16624988,2139338,1332742,2480746,2263493,4823832,45439475,0,10518246,2204803,2396086,0,60558610,32920565,0,11684734,15953311,60558610,3467971,122416720,-87486189,12623356,15191770,30239360,19721114,0,0,0,14233513,2548779,0,0,598,199,1160067,120607,1280674,311,21,198327,218145,255893,76463,80709,233928,14010,46608,35984,0,477609,63252,252919,46608,44235,153638,121806,0,537171,68540,277865,47424,48552,170415,130707,0,2006
106560838,pacific shores hospital,1/1/2006,12/31/2006,365,audited,excl. ind. audit,ventura,10,0811,investor,psychiatric,comparable,,(805)604-1216,2130 north ventura rd.,oxnard,93030,jonathan rader,ceo,,rehabilitation institutes of america  inc.,hadley paculba,hfs consultants,0,,,hsp34116f,30,30,30,0,0,0,0,0,2725,5563,0,317,8605,0,0,0,0,0,106,218,0,13,337,0,30,0,0,0,0,0,8605,0,0,0,0,0,337,0,0,0,0,78.59999999999999,78.59999999999999,25.5,25.5,0,0,0,0,0,0,0,0,854,2144,0,61,3059,0,0,0,0,0,0,0,0,0,0,0,0,19956204,6983451,0,12972753,0,6788137,6184616,11944,26130,0,0,6170430,16773331,2279715,903158,0,0,0,0,0,16940388,85643,0,650458,17676489,0,0,0,0,0,2105065,129850,0,44800,2279715,0,0,0,0,0,0,8371650,31730,-1519983,0,0,0,100054,0,0,0,0,0,0,0,0,0,12124418,200176,0,648159,0,0,0,0,0,0,2181933,278339,305765,0,0,0,0,2248533,167573,1313433,292561,2639743,336618,1312968,1182864,601744,204809,47490,23160,106619,42377,289745,5795412,0,813064,0,0,67433,6675909,1423189,0,0,5252720,6675909,2273,8045585,-2727292,571132,104069,1097885,284821,0,0,0,0,0,378451,12685,59,17,117619,4576,122195,2,0,44802,13766,9267,7784,17998,0,21204,2640,158,0,35043,4535,0,0,34970,3197,39874,0,36805,4736,0,0,37063,3292,40299,0,2006
106190696,pacifica hospital of the valley,1/1/2006,12/31/2006,365,audited,incl. ind. audit,los angeles,11,0907,investor,general,comparable,,(818)252-2450,9449 san fernando rd,sun valley,91352-1421,dr. s.k. durairaj,ceo,,doctors community healthcare corp,tad erickson,tre reimbursement consulting  inc.,0,05-0378,hsc30378h,zzt30378h,231,221,171,10834,697,43798,2165,0,295,1946,173,621,60529,1361,261,2448,890,0,71,399,50,370,5850,95,38,0,0,98,0,14239,12521,0,0,33769,0,4164,1611,0,0,75,0,71.8,75,10.3,4.6,9,2743,999,1401,199,5009,6802,0,1298,3084,706,4135,22634,26099,0,0,4143,358,5,55798,52504,908,812,750,408,160903028,102005857,2406544,61303715,773371,65430214,-3353128,498084,0,0,0,-2855044,66194300,5929914,88778814,22583412,2085213,93783845,7875536,0,1288086,7024755,854128,2709006,138203981,2095088,267703,6093224,5543139,0,1853169,3602885,504444,2739395,22699047,12343301,757978,69563293,10065511,-10850440,0,2190199,9806160,5985545,0,2144310,0,0,0,2280483,0,126061,11818691,1594938,40589495,5633647,0,586853,469676,21384,589031,0,0,0,0,0,0,23423369,3060799,14746328,534567,0,0,0,8205913,2222847,7165445,6070946,28382811,13433031,1524747,468516,6952734,6057856,1327269,462686,637083,3314837,2868644,13821283,0,14535784,367838,234402,0,28959307,28523570,0,11549734,-11113997,28959307,674055,20635769,-12505029,15326433,11851074,30945319,16409535,8572198,0,0,11842710,292976,0,15804820,569,240,1006640,183956,1190596,109,0,75213,150690,219030,183500,97398,129893,111359,31444,6685,1428,486290,32052,165074,0,186376,57723,79125,0,579553,39768,192761,0,216200,67418,94896,0,2006
106491338,palm drive hospital,7/1/2005,6/30/2006,365,audited,excl. ind. audit,sonoma,03,0401,district,general,comparable,small/rural,(707)823-8511,501 petaluma avenue,sebastopol,95472-4215,shawndra simpson,administrator-ceo,www.palmdrivehospital.com,palm drive healthcare district,david kornblum,david s. kornblum  cpa,0,05-0385,,zzr00385h,37,37,17,2459,0,236,0,80,800,492,8,170,4245,580,0,68,0,23,245,128,1,50,1095,37,0,0,0,0,0,4245,0,0,0,0,0,1095,0,0,0,0,0,31.4,31.4,3.9,3.9,0,0,0,11231,0,3097,0,1769,19126,1769,75,1658,38725,7949,18859,0,11537,0,3,43175,137974,471,1520,0,0,60708682,44504421,0,16204261,167139,23473156,-7101756,4355725,0,0,0,-2746031,6407407,9831096,44470179,14055563,0,1844483,0,597757,10048750,1037598,16697,784837,28385685,8397804,0,2672482,0,1514727,15974672,1553611,91915,2117786,32322997,17303503,0,3380104,0,0,1640755,17047904,2029999,450284,0,108612,0,2543260,0,0,0,0,5149864,0,1136861,0,471729,8540615,517906,0,387286,0,0,11469,0,4340656,0,3165500,2438795,7907996,0,0,0,0,2684370,1755271,4140654,1380570,8218047,3001252,1262564,3047677,2327396,1516215,690105,377434,181649,858603,1992214,9663947,0,8052184,0,0,0,17716131,4213728,0,15805000,-2302597,17716131,1342550,13234497,-7866866,2232733,4268948,11015781,2963597,0,0,5805000,15905000,100000,0,0,151,41,340408,29689,370097,42,0,41864,50584,62856,142,22099,77053,19180,11393,23851,31386,65434,23885,99136,0,47410,47921,56622,0,70461,26188,108326,0,51244,51640,62238,0,2006
106331288,palo verde hospital,1/1/2006,6/30/2006,181,audited,incl. ind. audit,riverside,12,1101,district,general,comparable,small/rural,(760)922-5201,250 north first street,blythe,92225,jeff flood,ceo,www.mypvh.org,palo verde healthcare district,jeffrey n. brown,hospital management services,0,05-0423,,zzt30423g,51,51,17,1058,0,491,0,0,1295,0,0,70,2914,361,0,216,0,0,287,0,0,31,895,51,0,0,0,0,0,2914,0,0,0,0,0,895,0,0,0,0,0,31.6,31.6,3.3,3.3,6,113,71,1107,0,1202,0,0,1380,0,0,823,4512,4727,0,0,0,0,2,21000,35000,113,276,59,17,33571931,22092183,0,11479748,26488,11618299,-112063,154582,2040,0,-4117121,4157600,4701151,3172768,25698012,8531260,0,3207417,0,0,5827359,0,0,626616,18192652,4803427,0,3562634,0,0,5217693,0,0,1795525,15379279,9888373,0,3670205,0,-170949,0,6223588,0,1552033,0,0,0,928933,0,0,0,0,1894281,0,3270795,0,0,4821464,0,0,1493208,0,0,0,16790,111379,0,2415778,994694,3655159,0,0,0,0,1513117,727757,1712074,599720,3662352,1069696,726557,1604320,1130454,1869386,355852,239844,280371,119893,559574,6279295,0,2296522,0,0,0,8575817,3298215,0,936387,4341215,8575817,1168026,10215004,-6068000,1003189,1523329,2655667,359145,1039705,0,0,2012131,1075744,0,0,127,36,137183,9687,146870,25,0,20045,17025,18630,11955,6706,18208,11773,16711,16130,0,37413,12734,27717,0,26176,18621,14522,0,39442,13496,29379,0,28590,20470,15493,0,2006
106370755,palomar medical center,7/1/2005,6/30/2006,365,audited,excl. ind. audit,san diego,14,1412,district,general,comparable,,(760)739-3000,555 e. valley parkway,escondido,92025-3048,gerlad bracht,administrator,www.pph.org,palomar pomerado health system,daniel pelayo,toyon associates  inc.,2,05-0115,hsc30115f,,420,420,321,24966,8525,32568,2280,0,12157,27407,657,6198,114758,5686,1777,5023,920,0,3039,6911,233,2193,25782,280,26,0,18,96,0,74992,3995,0,5244,30527,0,23983,786,0,427,586,0,74.90000000000001,74.90000000000001,4.5,3.3,0,0,0,57359,5097,15312,9490,0,19261,50881,1477,13899,172776,53507,1267,35833,70833,0,11,771765,143295,6030,1788,3041,1207,794538913,549392593,0,245146320,4028798,252517322,-3342204,67260254,53481769,0,0,10436281,219600471,74098760,500839682,167293022,51829749,96692294,14164151,0,82919621,197195361,3392795,35536082,649023075,34673693,5581179,12976075,9002234,0,22456324,46153618,1278781,13393934,145515838,142745153,42195495,85111955,15281995,0,0,71307226,162240937,22157800,0,4671576,0,3680456,0,0,0,0,59221562,15215433,24556414,7884390,0,34068719,81108042,0,23091760,0,0,0,11254433,53884822,0,64177127,24167714,76039950,0,0,0,0,42344578,8351937,27420576,10015440,88158359,32280933,7800678,11431683,43729341,48331996,8189035,1173102,2190802,3888087,5343306,165008362,21692234,51908645,60674874,1975997,29636573,330896685,174350009,0,54707589,101839087,330896685,6950,106541494,-56220011,113478058,59360285,179102518,127193873,0,0,60503085,60503085,5795496,49059530,154828641,1641,660,3203933,371140,3575073,296,0,213248,577166,979184,72040,320753,496605,277018,106355,88715,72849,1319144,344203,715079,0,578429,91606,155472,0,1466432,382545,809486,0,638555,103185,174870,0,2006
106370759,paradise valley hospital,1/1/2006,12/31/2006,365,audited,incl. ind. audit,san diego,14,1420,non-profit,general,comparable,,(619)470-4321,2400 e 4th street,national city,91950-2026,terrence hansen,president and ceo,www.paradisevalleyhospital.org,adventist health,steven harms,adventist health,0,05-0024,hsc30024f,zzt30024f,301,301,205,30420,662,23037,2676,2411,2750,4023,268,5041,71288,5018,138,3953,567,504,453,682,57,998,12370,176,103,0,22,0,0,37077,28972,0,5239,0,0,8260,3802,0,308,0,0,64.90000000000001,64.90000000000001,5.8,5.8,0,0,0,63857,452,23718,12514,3563,9229,22303,581,8542,144759,36447,29518,24546,32851,0,4,205511,128582,1636,1867,1479,639,568841542,445356692,0,123484850,1704057,141898307,-16709400,4954218,1123687,0,0,-12878869,193483079,81059587,294298876,176745305,6461726,124906090,20213095,15451352,11763473,22633735,6073885,29093604,413342265,79458662,1156461,21318995,13069327,4413239,6321018,17063342,1390281,11307952,155499277,194111238,5453902,121533203,27194528,0,16590159,11461773,26555271,16105000,0,9056641,0,17294977,0,0,0,0,61722054,2129650,23549857,6048857,2751318,6071883,12502733,411497,8297001,0,150069,63387,964488,0,0,35894316,13326496,32875824,0,0,0,0,21894686,5968866,26533872,5404247,66454248,13331073,8096832,5020668,18937419,15648755,4002587,2446076,1866964,1418045,4675640,27681955,7816138,39061187,1901288,2936928,0,79397496,27498166,0,14732930,37166400,79397496,1619627,83515590,-66666257,59072480,43318850,112083372,73022185,0,3107021,0,15852404,1119474,1480457,12745383,1170,379,2287586,216031,2503617,186,0,170593,544104,604067,70038,113918,430506,199075,85326,54284,15675,787272,270629,345898,0,411552,181593,290642,0,860674,294762,381510,0,447582,200733,318356,0,2006
106331293,parkview community hospital,1/1/2006,12/31/2006,365,audited,incl. ind. audit,riverside,12,1111,non-profit,general,comparable,,(951)688-2211,3865 jackson street,riverside,92503-3919,doug drumwright,ceo,www.pchmc.org,parkview community hospital medical center,william a. fretwell,hospital management services,0,05-0102,hsc30102f,zzt30102f,193,193,95,10354,3774,9129,2307,123,1428,4874,521,741,33251,1787,1117,2179,717,34,394,1535,124,212,8099,193,0,0,0,0,0,33251,0,0,0,0,0,8099,0,0,0,0,0,47.2,47.2,4.1,4.1,24,2881,1630,4303,3942,7792,5137,180,2107,7148,103,5061,35773,31665,0,0,6500,0,6,219540,148650,1722,1887,1165,626,324135464,242931248,0,81204216,518573,83493211,-1770422,3654594,175660,0,0,1708512,58220504,36382963,229531997,70767515,33549736,64121133,16067207,741380,14513833,43795938,4840107,5051335,253448184,9319658,8682839,12342023,9772451,278940,4404652,18320275,145172,7421270,70687280,59181858,31383089,55297911,21676652,-2050315,804522,13350913,41046542,3067250,0,10077190,0,9095636,0,0,0,0,20905315,10849486,18767977,3733228,1248,5567572,21069671,0,309719,0,0,650474,58003,0,0,19406213,4504220,28218209,0,0,0,0,11602880,4635678,9483563,5642448,35484547,10969873,1682288,5693422,14925707,4451000,1956994,2243074,708718,2994617,2382971,19926295,0,15999858,1600742,0,0,37526895,20056812,0,32249136,-14779053,37526895,1299125,35417317,-22141481,27138901,23011433,54568443,38568585,14940347,752927,0,37721776,5472640,0,0,664,217,1314398,123809,1438207,248,0,118966,270659,303812,55473,92858,265558,113100,36805,43190,13977,411355,77259,297569,0,239119,128151,160945,0,449944,83376,322799,0,263897,140519,177672,0,2006
106454013,patient's hospital of redding,1/1/2006,12/31/2006,365,audited,excl. ind. audit,shasta,01,0209,investor,specialty,comparable,,(530)225-8700,2900 eureka way,redding,96001-0220,lori wenham,administrator,www.patientshospital.com,dr. james d. tate,avie heilgeist,healthcare consulting,0,05-0697,,hsp30697f,10,10,10,156,0,2,0,0,420,46,0,11,635,75,0,1,0,0,217,24,0,5,322,10,0,0,0,0,0,635,0,0,0,0,0,322,0,0,0,0,0,17.4,17.4,2,2,0,0,0,920,0,536,0,84,1485,356,0,32,3413,0,0,0,2952,0,2,34720,33192,310,461,0,0,24171919,19479179,0,4692740,26451,4744140,-24949,6399,0,0,0,-18550,1244600,0,22927319,2386608,0,35308,0,0,6675914,735082,0,85532,9918444,3298094,0,2131944,0,311647,7018225,1292981,0,200584,14253475,4731027,0,1946754,0,0,282912,10464032,1735921,20144,0,0,0,298389,0,0,0,0,953675,0,220498,0,28735,3184684,292142,0,13006,0,0,0,6399,0,0,835657,0,1604846,0,0,0,0,882079,169558,895311,356689,2512292,552633,0,0,752520,277301,161183,52631,46364,112167,277049,783034,0,2241901,0,0,0,3024935,2014844,0,1259100,-249009,3024935,44067,3178568,-2526036,3346766,1393667,4940557,2698656,1007323,0,0,1383850,124750,0,0,51,15,99305,9052,108357,0,0,25753,13749,21730,3810,4737,12312,15765,0,0,1449,21863,0,24870,0,26706,4478,21388,0,23745,0,26808,0,29513,4763,23528,0,2006
106361768,patton state hospital,7/1/2005,6/30/2006,365,audited,incl. ind. audit,san bernardino,12,1209,state,psychiatric,state,,(909)425-7000,3102 e highland avenue,patton,92369,octavio c. luna,executive director,,state of california,gale nagato,dds-fiscal systems section,0,,,,1293,1293,1293,0,0,0,0,0,145,0,0,553897,554042,0,0,0,0,0,1,0,0,1523,1524,0,387,0,0,906,0,0,177540,0,0,376502,0,0,488,0,0,1036,0,117.4,117.4,363.5,363.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219890241,213790167,0,6100074,0,219890241,-213790167,213790167,0,0,0,0,191837239,0,28053002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,0,0,0,0,591,0,0,0,0,0,213788635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
106410852,peninsula medical center,1/1/2006,12/31/2006,365,audited,incl. ind. audit,san mateo,04,0427,non-profit,general,comparable,,(650)696-5400,1783 el camino real,burlingame,94010-3205,robert merwin,ceo,www.mills-peninsula.org,mills peninsula health services,celia lung,mills peninsula hospital,0,05-0007,,hsp30007g,403,374,363,41782,14582,5484,0,0,22124,3709,1321,1561,90563,6327,1835,514,0,0,5319,1002,206,333,15536,207,28,12,28,128,0,49248,6934,2120,3538,28723,0,11850,969,415,246,2056,0,61.6,66.3,5.8,4.6,0,0,0,126932,42282,7244,0,0,210920,65120,1951,26750,481199,57220,0,0,338222,800,17,455370,578276,4476,14751,1390,576,1260641975,956602125,52354968,356394818,5272114,320478510,41188422,4664958,10089040,0,0,35764340,396143226,63394643,801104106,333827299,95334567,25189324,0,0,222907012,40861540,9325686,11765762,739211190,161471919,45625600,4259529,0,0,238405688,61523017,1153826,8991206,521430785,409334493,139823127,24447581,0,0,0,250909904,99049704,13387128,0,10336386,0,9313802,25160744,0,0,27194224,85729545,26286324,4957917,0,0,207584356,30409602,143126,1283948,0,0,0,1239785,0,0,69679472,13064995,113851677,9652062,0,0,0,47402854,9519405,44862593,12445452,119344258,61551038,3036205,7065085,47854367,44259053,18644507,3809130,1490304,1920486,11504077,66124557,16866195,107035507,76685744,516411,0,267228414,35829267,0,0,231399147,267228414,12395767,183316914,-142038648,124653537,148914909,280681549,173646042,0,0,0,0,0,5286530,0,2072,789,3789340,536944,4326284,911,0,265512,849717,1249440,59497,332576,714586,300633,0,17379,0,1267659,212984,1153771,0,611541,163575,379810,0,1440983,237430,1320391,0,696463,192331,438686,0,2006
106491001,petaluma valley hospital,7/1/2005,6/30/2006,365,audited,incl. ind. audit,sonoma,03,0403,non-profit,general,comparable,,(707)778-1111,400 north mcdowell boulevard,petaluma,94954-2366,george perez,cfo,www.stjosephhealth.org,santa rosa memorial hospital,laura cherry,toyon associates  inc.,0,05-0136,,zzr00136f,80,80,49,10431,112,1811,0,873,408,2430,13,316,16394,1818,41,580,0,95,137,735,1,216,3623,60,0,0,0,20,0,12490,0,0,0,3904,0,3189,0,0,0,434,0,56.1,56.1,4.5,3.9,10,1035,535,65050,1247,8994,0,1940,6229,24026,61,3840,111387,18810,0,0,40070,0,4,117154,77786,1049,1239,421,118,267554483,199964926,0,67589557,200543,69961741,-2171641,1905746,445426,0,0,-711321,46552348,42494323,178507812,77949720,1194975,17526057,0,7003124,4885167,24269838,148380,3311168,136288429,46699421,2208197,14161020,0,3785933,11502300,47066715,106370,5736098,131266054,94083480,2568667,27512227,0,0,8474679,10700577,46115367,7308187,0,1215211,0,1986531,0,0,0,0,30565661,834505,4174850,0,2314378,3700359,25221186,0,778618,0,-186641,0,537332,0,0,13335446,15140678,20579937,0,0,0,0,9268721,2255146,5875317,3506496,26853394,13591600,1089221,5565775,7364888,8719361,2215794,1213796,529171,185784,2632957,15782907,0,12079461,1218490,5241722,0,34322580,10739630,0,9701619,13881331,34322580,3393017,34373723,-23096557,7709267,14191552,24920162,12840701,0,0,5518909,10403791,702172,0,4634433,398,148,799081,93701,892782,87,0,67828,163250,184946,6950,114956,132347,63742,0,59219,5843,214256,198901,190512,0,114099,40174,41139,0,237851,221406,215379,0,128362,44434,45350,0,2006
106130760,pioneers memorial hospital,7/1/2005,6/30/2006,365,audited,incl. ind. audit,imperial,14,1424,district,general,comparable,small/rural,(760)351-3333,207 west legion road,brawley,92227-7780,richard mendoza,ceo,,pioneers memorial healthcare district,rodney a. phillips  ,rodney a. phillips cpa,4,05-0342,,zzt30342f,107,107,107,6104,130,5546,50,936,3455,514,187,982,17904,1131,18,1642,12,200,1310,162,55,379,4909,107,0,0,0,0,0,17904,0,0,0,0,0,4909,0,0,0,0,0,45.8,45.8,3.6,3.6,0,0,0,14801,93,42107,36,2405,23256,3994,1235,5366,93293,38958,22488,0,32420,0,5,135936,85201,1567,2071,1115,366,164268236,109151092,0,55117144,618534,57971364,-2235686,2963629,0,0,0,727943,34716241,20453273,109098722,30096310,651128,27595587,302005,5066970,18150042,3021296,803140,4138151,89824629,16762450,144640,23469287,42367,2957723,19149967,5405398,413888,6097887,74443607,32352091,615098,31117209,243962,-702024,6068911,22884803,4989840,9555775,0,2025427,0,0,0,0,0,0,14506669,180670,19928221,100410,1868851,14415206,3436854,0,680263,181166,0,31906,136102,2594178,0,10627023,6027353,18746267,0,0,0,0,9930206,2573767,5968789,4097959,20679060,8855026,2221721,3351042,9498173,4877136,3280867,676715,738491,1259247,2533886,16802778,530479,27680373,809236,0,1621824,47444690,8524435,100422,21738288,17081545,47444690,6699493,27274754,-19553989,42099046,23589480,67033241,39352868,0,664778,22045000,22709778,971490,0,0,506,154,985104,123509,1108613,51,0,98081,162875,190665,30748,98318,215295,119716,13162,31705,24539,247672,157821,199461,0,188351,86952,104847,0,281411,173648,223910,0,213513,98179,117952,0,2006
106301297,placentia-linda community hospital,1/1/2006,12/31/2006,365,audited,excl. ind. audit,orange,13,1011,investor,general,comparable,,(714)993-2000,1301 north rose drive,placentia,92870,clayton kent,ceo,www.tenethealth.com,tenet healthcare corporation,derek to,tenet healthcare corporation,0,05-0589,hsc30598h,hsp30598h,114,114,104,4652,3812,148,501,278,189,3734,121,228,13663,1159,1216,50,123,78,70,1282,40,88,4106,114,0,0,0,0,0,13663,0,0,0,0,0,4106,0,0,0,0,0,32.8,32.8,3.3,3.3,12,0,0,5373,4061,484,2114,279,1343,17135,181,2402,33372,21598,0,0,12211,0,4,132379,177650,1148,2379,3,0,260478455,214007858,3457284,49927881,390291,48115051,2203121,386422,560370,0,0,2029173,32590146,19781619,208106690,51214417,44498608,1531936,6339840,3108873,2636676,46441587,1321680,2781819,159875436,15639324,13720645,1292599,3851672,890427,4563306,55153097,453829,5038120,100603019,56759290,52466384,2546876,9252222,0,3851149,3848840,75775547,3598745,0,1763277,0,4145528,3457284,0,0,0,10094451,9210153,222815,938762,148151,3280808,24826700,67604,1138437,0,0,0,0,0,0,7261190,3133452,17126623,0,0,0,0,6760625,4699481,6610321,2523359,15992833,5115448,448720,3431350,8814236,9044390,1803318,292772,1284265,0,1887719,9406461,0,21399713,853203,41533835,1070039,74263251,7784392,80144,0,66398715,74263251,50,21167242,-13266035,21900206,13721775,41807187,20407474,0,0,0,0,0,40000060,2040681,277,83,566627,63696,630323,336,0,58016,124081,132849,21250,19576,114876,41056,1685,50487,2751,144818,53766,165644,0,84819,49056,68524,0,163162,60514,183511,0,93563,54892,74681,0,2006
106320986,plumas district hospital,7/1/2005,6/30/2006,365,audited,incl. ind. audit,plumas,01,0215,district,general,comparable,small/rural,(530)283-2121,1065 bucks lake road,quincy,95971-9507,richard hathaway,administrator,,plumas hospital district,carlos jimenez,phm  inc.,0,05-0148,,zzr00148f,24,24,24,1039,0,285,0,26,73,385,0,94,1902,347,0,120,0,11,29,155,0,38,700,24,0,0,0,0,0,1902,0,0,0,0,0,700,0,0,0,0,0,21.7,21.7,2.7,2.7,2,163,96,9130,0,10531,0,977,2921,12244,0,2367,38170,4967,33530,0,0,0,2,12324,14171,152,294,74,20,32213834,14446868,0,17766966,106986,17672343,201609,382599,390,0,0,583818,2383122,9815810,20014902,4719155,0,1504590,0,217065,402581,2630818,0,438910,9913119,7448019,0,3765825,0,403870,1441676,7811059,0,1430266,22300715,7065729,0,2313972,0,0,383584,430310,2436346,1192157,0,263909,0,360861,0,0,0,0,5101445,0,2956443,0,237351,1258624,7126119,0,1086984,0,0,7978,81190,285432,0,1675572,5144002,5112269,0,0,0,0,2147091,1214699,1822256,556454,7506991,2160990,2636860,603394,1789955,1247355,478734,268195,309556,20304,650009,6985287,0,3315891,764608,39258,0,11105044,2582880,9667,481031,8031466,11105044,2589320,6172724,-2417984,4400353,5938106,10824154,7508263,0,774869,0,774869,293838,0,0,156,34,298252,33337,331589,37,0,32049,59696,48652,21580,0,98056,27719,2722,6599,1179,37887,94277,49845,0,45978,33370,36895,0,40541,104657,56558,0,50707,37723,41403,0,2006
