OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_ORIG_DATE,LIC_ORIG_DATE,COUNTY,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,AMB_SURG_PROG,OP_RM_TOTL,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_MINOR_CPT_99281_TOTL_VIS,EMS_MINOR_CPT_99281_ADM_VIS,EMS_LOW/MODERATE_CPT_99282_TOTL_VIS,EMS_LOW/MODERATE_CPT_99282_ADM_VIS,EMS_MODERATE_CPT_99283_TOTL_VIS,EMS_MODERATE_CPT_99283_ADM_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_TOTL_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_ADM_VIS,EMS_SEVERE_W_THREAT_CPT_99285_TOTL_VIS,EMS_SEVERE_W_THREAT_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA English Name,MSSA Designt. Type,Non-Responder,FAC_OPER_CURRYR,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106344029,MERCY HOSPITAL - FOLSOM,1/1/07,12/31/07,Open,6/17/89,6/17/89, Sacramento, 02 - Golden Empire,General Acute Care,Non-Profit Corporation (incl. Church-related),CHW Sacramento,General Medical / Surgical,NO,85,1650 CREEKSIDE DRIVE,FOLSOM,95630,916-983-7400,No,,,,0,0,0,No,69,3198,11999,25185,8,1205,2494,2920,0,0,0,0,8,275,119,2248,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4678,16741,31025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4678,16741,31025,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,27,3,No,,,274,0,816,2221,1287,139040,1899,135397,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,0,6450,826,13731,2141,0,0,0,0,624,93,20805,3060,12,0,822,1,32,26,18,11,12,10,11,6,13,8,6,13,166,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 139e,5,1,3,Folsom/Orangevale,Urban,No,Yes,No,1,20805,50 - 99,0
106450949,MERCY MEDICAL CENTER,1/1/07,12/31/07,Open,4/9/53,4/9/53, Shasta, 01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,273,2175 ROSALINE AVENUE,REDDING,96001,530-225-6102,No,,,,0,0,0,No,156,9674,45700,56940,38,2253,5182,13870,19,948,2306,6935,34,429,1195,1742,12410,10,455,564,1613,3650,0,0,0,0,0,0,0,0,0,0,16,293,67,4288,5840,0,0,0,0,273,14052,60831,99645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,14052,60831,99645,0,0,0,CV SURG,1,0,0,65,125,65,125,190,2,0,0,0,0,465,309,492,99,957,408,46,371,37,0,3,0,458,2116,127,29,No,,,0,474,1642,3271,3991,656284,2089,198750,Yes,7,0,7,0,Basic,Basic,0,0,0,1,0,1,2531,6,7796,2,20299,10,13210,3358,4488,2449,48324,5825,22,0,1120,1,34,51,49,23,28,39,27,37,31,43,8,19,389,1,,1,,,0,0,0,0,0,0,0,0,0,0,48324,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,189.2,2,4,2,Redding,Urban,No,Yes,No,0,0,200 - 299,1
106240942,MERCY MEDICAL CENTER MERCED-COMMUNITY CAMPUS,1/1/07,12/31/07,Open,1/1/56,1/1/56, Merced, 06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),CATHOLIC HEALTHCARE WEST,General Medical / Surgical,NO,174,301 EAST 13TH STREET,MERCED,95340,209-385-7000,No,,,,0,0,0,No,127,6090,31077,46355,24,2890,6125,8760,7,691,1786,2555,16,888,992,4518,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,10559,43506,63510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,10559,43506,63510,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,110,0,135,0,245,0,0,0,0,0,0,0,0,2659,118,8,No,,,0,719,1940,4930,2728,263235,1424,114655,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,0,1198,9,9016,12,18264,105,11917,2396,4790,3394,45185,5916,22,10214,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,YES,744,672,744,720,744,720,744,744,720,744,720,744,97.2,17,12,18,El Nido/Merced Southwest,Rural,No,Yes,No,1,45185,150 - 199,0
106240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,1/1/07,12/31/07,Open,1/1/46,1/1/46, Merced, 06 - North San Joaquin,General Acute Care,0,CATHOLIC HEALTHCARE WEST,,NO,113,2740 M STREET,MERCED,95340,209-384-6796,,,,,0,0,0,,103,0,0,37595,0,0,0,0,0,0,0,0,10,0,0,0,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,41245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,41245,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,97.1,17,12,18,#N/A,#N/A,No,No,No,1,0,100 - 149,0
106470871,MERCY MEDICAL CENTER MT. SHASTA,1/1/07,12/31/07,Open,4/13/76,4/13/76, Siskiyou, 01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,80,"914 PINE STREET, BOX 239",MOUNT SHASTA,96067,530-926-6111,Yes,YES,YES,,0,0,0,No,25,1619,4887,9125,4,174,322,1460,0,0,0,0,4,9,87,178,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1802,5387,12045,0,0,0,0,0,0,0,0,47,34,11679,17155,0,0,0,0,80,1836,17066,29200,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,Yes,YES,,72,44,57,282,752,97575,2272,111855,Yes,5,0,5,0,Basic,Basic,0,0,0,1,0,1,374,0,1694,0,3089,3,2153,555,540,282,7850,840,8,249,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,7850,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,197,2,4,2,Carrick/Edgewood/Mount Shasta/Weed,Rural,No,Yes,No,0,0,50 - 99,0
106340950,MERCY SAN JUAN HOSPITAL,1/1/07,12/31/07,Open,2/3/67,2/3/67, Sacramento, 02 - Golden Empire,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,260,6501 COYLE AVENUE,CARMICHAEL,95608,916-537-5000,No,,,,0,0,0,No,158,11939,46430,57670,32,3088,8398,11680,8,1089,2276,2920,25,562,857,7021,9125,11,386,820,3173,4015,0,0,0,0,0,0,0,0,0,0,26,336,81,8195,9490,0,0,0,0,260,17400,75493,94900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,17400,75493,94900,0,0,0,CV SURG,1,0,0,127,0,127,0,91,2,0,0,0,0,468,246,455,238,923,484,154,293,27,0,5,0,484,3319,293,87,No,,,0,932,2387,5778,4074,501631,6412,477172,Yes,16,5,10,1,Basic,Basic,0,0,0,1,0,1,1742,0,16495,0,33989,9091,4687,1254,355,95,57268,10440,31,0,3535,1,129,123,116,67,62,58,36,24,26,23,27,22,713,1,,1,,,0,0,0,0,0,0,0,0,0,0,57268,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 139b,5,6,3,Carmichael/Fair Oaks/Gold River,Urban,No,Yes,No,0,0,200 - 299,5
106154108,MERCY SOUTHWEST HOSPITAL,1/1/07,12/31/07,Open,7/15/92,7/15/92, Kern, 09 - Central,General Acute Care,Non-Profit Corporation (incl. Church-related),CATHOLIC HEALTHCARE WEST,General Medical / Surgical,NO,75,400 OLD RIVER RD,BAKERSFIELD,93311,661-632-5000,No,,,,0,0,0,No,40,3640,10485,14600,18,3786,6838,6570,0,0,0,0,8,201,373,1741,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,406,330,4566,3285,0,0,0,0,75,8033,23630,27375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8033,23630,27375,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,241,50,Yes,,YES,2771,1023,0,827,1599,184280,2123,144168,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,0,233,0,4199,15,12516,111,8223,2480,1187,986,26358,3592,14,0,731,1,20,12,16,7,4,7,7,3,4,6,8,10,104,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 66d,32,18,22,Bakersfield Northwest/Rosedale,Urban,No,Yes,No,1,26358,50 - 99,0
106340951,METHODIST HOSPITAL OF SACRAMENTO,1/1/07,12/31/07,Open,10/24/73,26961, Sacramento, 02 - Golden Empire,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic healthcare West,General Medical / Surgical,NO,333,7500 HOSPITAL DRIVE,SACRAMENTO,95823,916-423-6103,No,,,,0,0,0,No,100,7460,29496,36500,22,1273,2835,8030,8,880,2115,2920,10,408,734,5462,3650,10,0,0,0,3650,0,0,0,0,0,0,0,0,0,0,12,207,0,2897,4380,0,0,0,0,162,10228,42805,59130,0,0,0,0,0,0,0,0,171,678,56638,62415,0,0,0,0,333,10906,99443,121545,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1153,76,14,No,,,0,0,1153,2005,1840,182760,750,63347,Yes,4,0,4,0,Basic,Basic,0,0,0,1,0,0,6598,3,414,1,18024,207,10655,2655,3266,1976,38957,4842,18,6595,2052,1,72,62,58,27,29,35,49,43,53,27,37,30,522,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744, 139h,9,6,5,Elk Grove/Laguna/Laguna West/Lakeside,Urban,No,Yes,No,1,38957,300 - 499,0
106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,1/1/07,12/31/07,Open,5/23/57,5/23/57, Los Angeles, 11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,460,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,626-898-8000,No,,,,0,0,0,No,329,12507,60562,120085,24,2585,6970,8760,15,422,853,5475,9,185,611,3060,3285,10,165,579,3077,3650,10,123,315,1864,3650,0,0,0,0,0,17,139,82,2026,6205,20,162,2263,7300,434,16288,80675,158410,0,0,0,0,0,0,0,0,26,967,8851,9490,0,0,0,0,460,17255,89526,167900,0,0,0,CV SURG,2,0,0,32,58,32,58,79,3,0,0,0,0,312,587,337,127,649,714,243,414,21,0,0,59,737,2331,101,29,No,,,0,709,1622,5174,4113,431451,2705,188682,Yes,11,0,10,1,Basic,Basic,0,0,0,1,0,0,4846,10,11590,147,8843,1530,7049,3503,5782,4044,38110,9234,17,1507,1285,1,225,187,204,120,115,91,91,92,103,136,109,150,1623,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744, 78.2xxx,44,29,26,Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre,Urban,No,Yes,No,1,38110,300 - 499,0
706190958,METROPOLITAN STATE HOSPITAL,1/1/07,12/31/07,Open,2/16/16,2/16/16, Los Angeles, 11 - Los Angeles,Acute Psychiatric,State,not applicable,Psychiatric,NO,1254,11400 SOUTH NORWALK BOULEVARD,NORWALK,90650,562-651-2255,No,,,,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,545,148351,413180,102,48,22475,37230,20,183,79358,7300,1254,776,250184,457710,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,0,0,0,171,171,379,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 78.2vv,56,30,38,Los Nietos/Santa Fe Springs Northeast,Urban,No,Yes,Yes,1,379,500+,0
106410742,MILLS  HEALTH CENTER,1/1/07,12/31/07,Open,1/1/46,1/1/46, San Mateo, 04 - West Bay,General Acute Care,Non-Profit Corporation (incl. Church-related),Sutter Health,General Medical / Surgical,NO,40,100 SOUTH SAN MATEO DRIVE,SAN MATEO,94401,650-696-5400-5273,No,,,,0,0,0,No,12,190,329,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,222,3318,10220,40,412,3647,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,412,3647,14600,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,5509,374481,Yes,8,8,0,0,Standby,Standby,0,0,1,0,0,0,3346,0,7243,0,3143,306,1425,306,853,311,16010,923,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 176f,19,8,12,Foster City/Redwood Shores/San Mateo East,Urban,No,Yes,No,1,16010,1 - 49,0
106190681,MIRACLE MILE MEDICAL CENTER,1/1/07,12/31/07,Open,7/8/54,7/8/54, Los Angeles, 11 - Los Angeles,General Acute Care,Investor - Limited Liability Company,"Miracle Mile Medical Center, LLC",General Medical / Surgical,NO,17,6000 SAN VICENTE BOULEVARD,LOS ANGELES,90036,323-930-1040,No,,,,0,0,0,No,17,131,351,6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,131,351,6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,131,351,6205,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,131,15720,1088,38080,Yes,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,0,0,0,0,0,0,0,0,0,0,0,0, 78.2x,47,26,33,Hancock Park/Mid-City West/Park La Brea,Urban,No,Yes,No,1,0,1 - 49,0
106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,1/1/07,12/31/07,Open,8/13/65,8/13/65, Los Angeles, 11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,145,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,818-787-2222,No,,,,0,0,0,No,75,3546,14365,27375,0,0,0,0,0,0,0,0,5,135,468,1831,1825,5,35,93,458,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3716,16654,31025,0,0,0,0,60,2954,17850,21900,0,0,0,0,0,0,0,0,145,6670,34504,52925,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,869,45536,1210,58221,Yes,3,1,2,0,Basic,Basic,0,0,0,1,0,0,1121,14,2341,43,4875,262,2585,451,4325,2960,15247,3730,8,3422,508,1,67,66,83,48,14,8,29,28,43,24,18,21,449,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744, 78.2zz,39,20,28,Northridge South/Reseda North,Urban,No,Yes,No,1,15247,100 - 149,0
106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,1/1/07,12/31/07,Open,8/10/71,8/10/71, Orange, 13 - Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),ST JOSEPH HEALTH SYSTEM,General Medical / Surgical,NO,301,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,949-364-2258,No,,,,0,0,0,No,190,12646,42376,70253,43,3287,9788,15695,0,0,0,0,16,169,1054,4128,5840,27,823,2637,8015,9855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,402,5001,9125,301,17327,69308,110768,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,301,17327,69308,110963,0,0,0,CV SURG,2,0,0,152,29,152,29,159,3,0,0,0,0,1014,958,423,151,1437,1109,198,528,70,5,2,306,1109,3135,223,43,No,,,0,1029,2106,7090,4426,788702,2833,220168,Yes,9,0,9,0,Basic,Basic,0,0,0,1,0,1,4022,0,13735,0,11105,0,24367,9210,2737,1035,55966,10245,38,17652,532,1,103,93,34,4,6,11,2,2,3,1,6,2,267,1,,1,,,0,0,0,0,0,0,0,0,0,0,55966,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744, 115.2a,71,33,42,Lake Forest East/Mission Viejo Central and South,Urban,No,Yes,No,0,0,300 - 499,0
106430915,MISSION OAKS HOSPITAL,1/1/07,12/31/07,Open,5/9/61,5/9/61, Santa Clara, 07 - Santa Clara,General Acute Care,Investor - Corporation,HCA,General Medical / Surgical,NO,70,15891 LOS GATOS-ALMADEN ROAD,LOS GATOS,95032,408-559-2011,No,,,,16,65,0,No,34,0,0,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,298,4149,5475,49,298,4149,17885,0,0,0,0,21,745,5233,7665,0,0,0,0,0,0,0,0,70,1043,9382,25550,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 183m,24,11,15,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,No,Yes,No,1,0,50 - 99,0
106250956,MODOC MEDICAL CENTER,1/1/07,12/31/07,Open,7/1/53,7/1/53, Modoc, 01 - Northern California,General Acute Care,City and/or County,,General Medical / Surgical,NO,87,228 MC DOWELL STREET,ALTURAS,96101,530-233-5131,No,,,,0,0,0,No,16,126,311,5840,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,132,320,5840,0,0,0,0,0,0,0,0,71,53,15268,25915,0,0,0,0,87,185,15588,31755,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,No,,,0,0,3,0,0,0,0,0,No,0,0,0,0,Standby,Standby,0,0,1,0,0,0,13,0,548,0,1315,19,504,63,125,6,2505,88,1,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,744,672,744,720,744,720,744,744,720,744,720,744,98,2,1,4,Alturas/Canby,Frontier,No,Yes,No,1,2505,50 - 99,0
106190541,MONROVIA COMMUNITY HOSPITAL,1/1/07,12/31/07,Suspense,1/1/46,1/1/46, Los Angeles, 11 - Los Angeles,General Acute Care,0,,,NO,49,323 SOUTH HELIOTROPE AVENUE,MONROVIA,91016,626-357-1122,,,,,0,0,0,,45,0,0,16425,0,0,0,0,0,0,0,0,4,0,0,0,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,17885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,17885,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 78.2xxx,59,29,26,Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre,Urban,No,No,No,1,0,1 - 49,0
