OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,County Name,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,AMB_SURG_PROG,OP_RM_TOTL,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_MINOR_CPT_99281_TOTL_VIS,EMS_MINOR_CPT_99281_ADM_VIS,EMS_LOW/MODERATE_CPT_99282_TOTL_VIS,EMS_LOW/MODERATE_CPT_99282_ADM_VIS,EMS_MODERATE_CPT_99283_TOTL_VIS,EMS_MODERATE_CPT_99283_ADM_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_TOTL_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_ADM_VIS,EMS_SEVERE_W_THREAT_CPT_99285_TOTL_VIS,EMS_SEVERE_W_THREAT_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA English Name,MSSA Designt. Type,Non-Responder,Not in Operation,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106190680,LITTLE COMPANY OF MARY - SAN PEDRO HOSPITAL,1/1/05,12/31/05,Open,1/1/46,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),LITTLE COMPANY OF MARY HEALTH SERVICES,General Medical / Surgical,NO,359,1300 WEST SEVENTH STREET,SAN PEDRO,90732,310-832-3311,0,0,0,0,0,0,0,No,104,4014,14148,40100,22,835,1966,8030,0,0,0,0,12,222,955,2335,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,355,5930,0,158,5426,24379,59810,48,605,6083,17520,25,600,8250,9125,128,984,31982,46720,0,0,0,0,359,7615,70694,133175,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,33,0,0,0,0,0,33,799,33,1,No,0,0,0,234,565,1728,1033,149355,1323,121530,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,0,2507,0,9429,17,11006,47,5668,1994,1503,1222,30113,3280,16,2507,682,1,167,143,114,160,110,82,97,102,91,95,101,181,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,78.2o,54,28,36,Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West,Urban,No,No,No,1,30113,300 - 499,0
106190470,LITTLE COMPANY OF MARY HOSPITAL,1/1/05,12/31/05,Open,12/21/59,12/21/59,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),LITTLE COMPANY OF NARY HEALTH SERVICES,General Medical / Surgical,NO,434,4101 TORRANCE BOULEVARD,TORRANCE,90503,310-540-7676,0,0,0,0,0,0,0,No,185,11730,43794,69595,35,2586,7480,12775,13,524,986,4745,28,587,907,7658,10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,202,73,3986,4380,0,0,0,0,273,15629,63904,101715,0,0,0,0,0,0,0,0,161,2963,29694,58765,0,0,0,0,434,18592,93598,160480,0,0,0,CV SURG,2,0,0,114,13,114,13,91,3,0,0,0,0,905,689,382,55,1287,744,132,493,65,2,4,35,744,2590,123,25,No,0,0,0,787,1803,5662,3831,636390,4033,393015,Yes,15,3,12,0,Basic,Basic,0,0,0,1,0,0,1227,0,12736,8,12151,23,22840,4502,3898,3576,52852,8109,29,13955,1887,1,234,222,222,142,107,57,90,79,37,24,38,244,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,78.2u,53,28,36,Redondo Beach Central and South/Torrance West Central,Urban,No,No,No,1,52852,300 - 499,13
106390923,LODI MEMORIAL HOSPITAL,1/1/05,12/31/05,Open,4/2/52,4/2/52,San Joaquin,06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),"LODI MEMORIAL HOSPITAL ASSOCIATION, INC.",General Medical / Surgical,NO,99,975 SOUTH FAIRMONT AVENUE,LODI,95240-5179,209-334-3411,0,0,0,0,0,0,0,No,71,5388,22444,25915,18,1142,2564,6570,0,0,0,0,10,337,0,2645,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8760,99,6867,27653,36135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,6867,27653,36135,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,97,0,75,0,172,0,0,0,0,0,0,0,0,1305,44,5,Yes,1,0,834,471,0,2227,1665,184620,2169,131460,No,6,0,6,0,Basic,Basic,0,0,0,1,0,0,196,1,3494,22,6530,225,7262,2083,3181,1841,20663,4172,16,0,697,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,166,10,14,11,Lodi,Urban,No,No,No,1,20663,50 - 99,0
106390922,LODI MEMORIAL HOSPITAL - WEST,1/1/05,12/31/05,Open,6/20/67,6/20/67,San Joaquin,06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),"LODI MEMORIAL HOSPITAL ASSOCIATION, INC",Long-Term Care (SN/IC),NO,71,800 SO. LOWER SACRAMENTO ROAD,LODI,95242-3639,209-334-3411,0,0,0,0,0,0,0,No,11,265,2265,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,278,2613,0,35,543,4878,12775,0,0,0,0,0,0,0,0,36,29,10358,13140,0,0,0,0,71,572,15236,25915,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,166,10,14,11,Lodi,Urban,No,No,No,1,0,50 - 99,0
106361245,LOMA LINDA UNIV. MED. CENTER EAST CAMPUS HOSPITAL,1/1/05,12/31/05,Open,9/19/72,9/19/72,San Bernardino,12 - Inland Counties,General Acute Care,Non-Profit Corporation (incl. Church-related),Loma Linda University Adventist Health Sciences Center,General Medical / Surgical,NO,114,25333 BARTON ROAD,LOMA LINDA,92354,909-558-4000,0,0,0,0,0,0,0,No,69,2646,10938,25185,0,0,0,0,0,0,0,0,8,144,0,1307,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,450,8185,0,114,3240,20430,41610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,3240,20430,41610,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1193,154753,2326,223617,No,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,151i,63,31,41,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,No,No,No,1,0,100 - 149,0
106364014,LOMA LINDA UNIVERSITY BEHAVORIAL MEDICINE CENTER,1/1/05,12/31/05,Open,1/16/88,1/16/88,San Bernardino,12 - Inland Counties,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Loma Linda University Behavioral Medicine Center,Psychiatric,NO,89,1710 BARTON ROAD,REDLANDS,92373,909-558-9204,0,0,0,0,716,5069,18,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9490,0,0,0,0,0,0,0,0,89,4263,27042,32485,0,0,0,0,0,0,0,0,89,4263,27042,32485,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,151i,63,31,41,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,No,No,No,1,0,50 - 99,0
106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,1/1/05,12/31/05,Open,1/1/46,1/1/46,San Bernardino,12 - Inland Counties,General Acute Care,Non-Profit Corporation (incl. Church-related),Loma Linda University Adventist Health Sciences Center,General Medical / Surgical,YES,671,11234 ANDERSON STREET,LOMA LINDA,92354,909-558-4000,0,0,0,0,0,0,0,No,302,16014,76164,110230,35,1197,6159,12775,73,4756,19899,26645,189,7698,0,56344,68985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,897,0,25632,26280,0,0,0,0,671,30562,184198,244915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,30562,184198,244915,0,0,0,CV SURG,16,196,147,248,685,444,832,246,4,107,120,250,13,972,560,648,0,1977,693,126,303,37,20,0,207,693,2895,173,36,No,0,0,0,849,2046,5638,10116,1947492,8945,519411,Yes,23,0,23,0,Basic,Basic,0,0,0,1,0,1,1125,11,4853,43,7445,331,11979,3091,16041,8200,41443,11676,50,0,5724,1,508,508,370,326,373,251,319,320,252,276,143,349,3995,1,1,0,0,0,1,1,0,0,0,0,0,0,0,41443,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,151i,63,31,41,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,No,No,No,0,0,500+,0
106420491,LOMPOC HEALTHCARE DISTRICT,1/1/05,12/31/05,Open,1/1/46,1/1/46,Santa Barbara,10 - Santa Barbara/Ventura,General Acute Care,District,,General Medical / Surgical,NO,170,508 EAST HICKORY,LOMPOC,93436,805-737-3300,0,0,0,0,0,0,0,No,46,2530,8834,16790,10,485,1300,3650,0,0,0,0,4,106,272,943,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15330,60,3121,11077,21900,0,0,0,0,0,0,0,0,110,212,38342,40150,0,0,0,0,170,3333,49419,62050,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,12,5,No,0,0,0,0,485,1416,605,85128,2928,160123,No,5,0,5,0,Basic,Basic,0,0,0,1,0,0,1969,0,10135,0,2179,0,2341,0,1763,0,18387,0,8,2616,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,179,33,19,24,Lompoc/Mission Hills/Vandenberg,Rural,No,No,No,1,18387,150 - 199,0
106190525,LONG BEACH MEMORIAL MEDICAL CENTER,1/1/05,12/31/05,Open,7/1/60,7/1/60,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Memorial Health Services,General Medical / Surgical,YES,462,2801 ATLANTIC AVENUE,LONG BEACH,90806,562-933-2000,0,0,0,0,0,0,0,No,317,19459,85585,115705,0,0,0,0,0,135,428,0,61,2958,3627,18918,22265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,556,7212,0,420,23108,112143,153300,0,0,0,0,0,0,0,0,42,591,6890,15330,0,0,0,0,462,23699,119033,168630,0,0,0,CV SURG,3,0,0,432,59,432,59,252,4,0,0,0,0,1573,784,755,102,2328,886,331,771,152,0,258,118,1698,0,0,0,No,0,0,0,0,0,0,6858,1069317,7504,558848,Yes,22,0,22,0,Basic,Basic,0,0,0,1,0,1,411,34,6367,92,15044,1832,18585,6862,8048,5755,48455,14575,44,0,2814,1,17,14,79,51,30,7,8,11,1,17,4,129,368,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48455,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,78.2lll,54,27,37,Bixby Knolls/Long Beach Central,Urban,No,No,No,0,0,300 - 499,68
106301248,LOS ALAMITOS MEDICAL CENTER,1/1/05,12/31/05,Open,11/22/68,11/22/68,Orange,13 - Orange,General Acute Care,Investor - Corporation,"TENET HEALTHSYSTEMS, INC",General Medical / Surgical,NO,167,3751 KATELLA AVENUE,LOS ALAMITOS,90720,562-598-1311,0,0,0,0,0,0,0,No,113,6811,26752,41245,12,1826,4312,4380,0,0,0,0,9,254,602,2561,3285,8,268,531,2454,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,9159,36079,51830,0,0,0,0,25,370,6830,9125,0,0,0,0,0,0,0,0,167,9529,42909,60955,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,301,156,109,21,410,177,114,63,0,0,0,0,177,1773,31,6,Yes,0,1,1336,437,0,3975,1931,235669,4999,343789,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,0,3410,25,8249,75,4238,262,3916,872,7481,4146,27294,5380,12,0,657,1,58,73,37,55,73,59,59,66,61,82,80,174,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,116e,67,35,40,Cypress/Los Alamitos/Rossmoor,Urban,No,No,No,1,27294,150 - 199,0
106191227,LOS ANGELES CO HARBOR-UCLA MEDICAL CENTER,1/1/05,12/31/05,Open,7/1/53,7/1/53,Los Angeles,11 - Los Angeles,General Acute Care,City and/or County,"Los Angeles County, Department of Health Services",General Medical / Surgical,YES,553,1000 WEST CARSON STREET,TORRANCE,90502,310-222-2101,0,0,0,0,0,0,0,Yes,354,14935,71439,129210,50,1248,3876,18250,34,2421,7582,12410,44,988,2770,15366,16060,6,212,464,2093,2190,8,0,0,0,2920,0,0,0,0,0,18,55,156,2688,6570,0,0,0,1652,514,19859,103044,187610,0,0,0,0,39,1054,13245,14235,0,0,0,0,0,0,0,0,553,20913,116289,201845,0,0,0,CV SURG,1,0,0,199,1,199,1,110,1,0,0,0,0,1039,0,273,313,1312,313,47,262,0,0,0,4,313,994,75,20,No,0,0,0,268,726,4051,6462,1082979,2502,249950,Yes,10,0,10,0,Basic,Basic,0,0,0,1,0,1,436,0,8134,874,50349,10491,7016,3934,7670,874,73605,16173,40,0,9850,1,644,556,674,657,633,616,679,641,572,573,523,618,7386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73605,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,78.2aaaa,55,28,36,Harbor Gateway South/Lomita/Torrance East Central,Urban,No,No,No,0,0,500+,0
106191230,LOS ANGELES CO MARTIN LUTHER KING JR/DREW MED CTR,1/1/05,12/31/05,Open,3/27/72,3/27/72,Los Angeles,11 - Los Angeles,General Acute Care,City and/or County,,General Medical / Surgical,YES,537,12021 WILMINGTON AVENUE,LOS ANGELES,90059,310-668-5201,0,0,0,0,0,0,0,Yes,215,7694,35511,78475,90,769,2525,32850,54,990,3143,19710,53,275,2222,7908,19345,6,107,506,2018,2190,0,0,0,0,0,0,0,0,0,0,43,426,209,5019,15695,0,0,0,0,461,10261,56124,168265,0,0,0,0,76,303,7616,27740,0,0,0,0,0,0,0,0,537,10564,63740,196005,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,84,0,15,0,99,0,0,0,0,0,0,0,0,575,111,55,No,0,0,0,224,351,656,1784,266716,2903,289924,Yes,5,0,5,0,Basic,Basic,0,0,0,1,0,1,6072,0,14798,802,15349,0,10046,3901,967,0,47232,4703,29,13888,4243,1,602,406,202,217,540,251,349,286,375,357,447,484,4516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47232,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,78.2aaa,52,25,37,Watts/Willowbrook,Urban,No,No,No,0,0,500+,0
106191228,LOS ANGELES CO USC MEDICAL CENTER,1/1/05,12/31/05,Open,1/1/53,1/1/53,Los Angeles,11 - Los Angeles,General Acute Care,City and/or County,Los Angeles County Department of Health Services,General Medical / Surgical,YES,1395,1200 NORTH STATE STREET,LOS ANGELES,90033,323-226-2800,0,0,0,0,0,0,0,Yes,951,30249,169393,347115,67,2040,7777,24455,135,2632,10906,49545,80,826,2932,17895,29290,16,803,585,5338,5840,0,0,0,0,0,34,333,163,3922,12410,52,476,123,8536,18620,0,0,0,0,1335,37359,223767,487275,0,0,0,0,60,852,17240,21900,0,0,0,0,0,0,0,0,1395,38211,241007,509175,0,0,0,CV SURG,2,0,7,227,52,227,59,103,1,0,0,0,0,516,428,154,134,670,562,43,454,30,5,0,21,563,1450,181,48,No,0,0,0,495,955,2953,9960,2133370,3703,531023,Yes,31,0,31,0,Comprehensive,Comprehensive,0,0,0,0,1,1,40235,91,18324,475,73228,4203,33682,7635,43219,21273,208688,33677,60,53978,13774,1,688,601,621,517,635,593,639,641,588,577,553,644,7297,1,1,0,0,0,0,0,0,0,0,0,0,0,0,208688,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,78.2ffff,46,24,34,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,No,No,No,0,0,500+,10
106190198,LOS ANGELES COMMUNITY HOSPITAL,1/1/05,12/31/05,Open,10/24/57,10/24/57,Los Angeles,11 - Los Angeles,General Acute Care,Investor - Limited Liability Company,"Alta healthcare System, LLC",General Medical / Surgical,NO,130,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,323-267-0477,0,0,0,0,0,0,0,No,66,3282,13389,24090,16,417,1097,5840,12,1351,4313,4380,6,106,0,1497,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5156,20296,36500,0,0,0,0,0,0,0,0,30,15,10783,10950,0,0,0,0,130,5171,31079,47450,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,11,1,No,0,0,0,0,434,1097,1136,81626,723,40646,No,3,0,3,0,Standby,Standby,0,0,1,0,0,0,567,0,2191,0,4342,415,298,115,16,16,7414,546,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,78.2d,58,30,34,City Terrace East/East Los Angeles,Urban,No,No,No,1,7414,100 - 149,0
106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,1/1/05,12/31/05,Open,10/20/59,10/20/59,Los Angeles,11 - Los Angeles,General Acute Care,City and/or County,,General Medical / Surgical,YES,377,14445 OLIVE VIEW DRIVE,SYLMAR,91342,818-364-1555,0,0,0,0,0,0,0,Yes,170,10725,41545,62050,29,1232,4576,10585,32,283,763,11680,42,235,1123,3249,15330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,465,162,4012,8760,0,0,0,0,297,12940,54145,108405,0,0,0,0,80,929,13110,29200,0,0,0,0,0,0,0,0,377,13869,67255,137605,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,77,31,No,0,0,0,333,651,1402,2600,334674,2833,299750,Yes,7,0,7,0,Basic,Basic,0,0,0,1,0,0,629,0,5919,2,18650,5,4326,3,586,0,30110,10,15,23960,4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,78.2gg,38,20,27,Angeles National Forest West/Kagel Canyon/Lake View Terrace/San Fernando East/Sylmar,Urban,No,No,No,1,30110,300 - 499,0
106190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,1/1/05,12/31/05,Open,10/29/71,10/29/71,Los Angeles,11 - Los Angeles,General Acute Care,Investor - Corporation,Pacific Health Corporation,General Medical / Surgical,NO,213,2231 SOUTH WESTERN AVENUE,LOS ANGELES,90018,323-730-7300,0,0,0,0,0,0,0,No,91,2415,10237,33215,16,1118,3018,5840,0,0,0,0,4,47,79,683,1460,4,46,78,682,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3626,14620,41975,0,0,0,0,98,3442,30749,35770,0,0,0,0,0,0,0,0,213,7068,45369,77745,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,15,1,No,0,0,0,369,672,2369,612,59995,295,12821,No,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,0,0,0,0,0,0,0,0,0,0,0,0,78.2nnn,48,26,33,Crenshaw/Culver City East/Mid-City South/West Adams,Urban,No,No,No,1,0,200 - 299,0
106560492,LOS ROBLES REGIONAL MEDICAL CENTER,1/1/05,12/31/05,Open,11/7/68,11/7/68,Ventura,10 - Santa Barbara/Ventura,General Acute Care,Investor - Corporation,HCA Inc.,General Medical / Surgical,NO,196,215 WEST JANSS ROAD,THOUSAND OAKS,91360,805-370-4421,0,0,0,0,0,0,0,No,123,8758,41231,44895,16,1998,5658,5840,9,491,1034,3285,20,400,909,6152,7300,18,338,506,2638,6570,0,0,0,0,0,0,0,0,0,0,10,142,80,2640,3650,0,0,0,0,196,12127,59353,71540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,12127,59353,71540,0,0,0,CV SURG,2,0,0,149,201,149,201,132,3,0,0,0,0,997,684,797,134,1794,818,0,689,63,0,0,63,818,1960,147,28,Yes,1,0,1182,778,0,4426,4515,576496,3339,308390,Yes,10,0,8,2,Basic,Basic,0,0,0,1,0,0,2191,7,10955,20,8263,299,5428,2182,5187,3741,32024,6249,23,0,1393,1,575,306,228,194,173,118,81,150,129,63,145,413,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,240b,37,19,24,Thousand Oaks Central and West,Urban,No,No,No,1,32024,150 - 199,3
