OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_LE17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_EQ65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,OUTPATIENT_Pal_CARE_SERV_OFFERED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_VISITS_NON_URGENT_NOT_adm,EMS_VISITS_NON_URGENT_adm,EMS_VISITS_URGENT_NOT_adm,EMS_VISITS_URGENT_adm,EMS_VISITS_MODERATE_NOT_adm,EMS_VISITS_MODERATE_adm,EMS_VISITS_SEVERE_NOT_adm,EMS_VISITS_SEVERE_adm,EMS_VISITS_CRITICAL_NOT_adm,EMS_VISITS_CRITICAL_adm,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_TOT,CRIT_TOT,unknown_sev,abc_ldrp1,abc_ldr1,ems_amb_divers1,MSSA_DESIGNATION,MSSA_NAME,oshpd_id2,,,,,,
106196035,KAISER FND HOSP - BALDWIN PARK,1011 BALDWIN PARK BLVD.,BALDWIN PARK,91706,626-851-1011-6386,Yes,01/01/2013,12/31/2013,Open,10/07/1998,10/07/1998,,NO,48,22,32,6037404703,78.2yyy,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000920,Parent Facility,-117.986,34.06348,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,187,68255,9624,30977,53,19168,2892,6194,0,0,0,0,12,4380,206,767,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7300,235,27,2623,0,0,0,0,272,99103,12957,42506,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,272,99103,12957,42506,0,0,0,0,0,0,41,2607,4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,864,4,13264,2,48222,2186,6041,3597,937,1575,69328,7364,76692,40,0,329,Yes,430,279,234,236,164,150,173,176,205,199,120,240,2606,Respondent,4327,525547,9351,762182,0,0,12,12,Yes,2812,187,44,Yes,1897,915,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76692,868,13266,50408,9638,2512,0,1,,1,Urban,BASSETT/INDUSTRY WEST/LA PUENTE,106196035,,,,,,
106196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,2801 ATLANTIC AVENUE,LONG BEACH,90806,562-933-5437,Yes,01/01/2013,12/31/2013,Open,06/30/2000,06/30/2000,,NO,70,33,47,6037572202,78.2lll,South Bay,11 - Los Angeles,Los Angeles,930000949,Parent Facility,-118.1852,33.80801,General Acute Care,Non-Profit Corporation (incl. Church-related),Pediatric,35,12775,1124,4508,59,21535,5761,15469,152,55480,7794,29681,20,7300,485,1010,5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,40855,1245,88,23901,0,0,0,0,373,137945,16409,78601,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,373,137945,16409,78601,0,0,0,0,0,0,48,4951,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,5175,445359,3669,256147,0,0,15,15,,5934,680,225,,3730,2204,NEITHER,0,44,8,0,0,44,8,0,0,10,6,35,19,0,0,0,0,45,25,45,0,0,0,0,0,0,0,0,0,9,0,0,4,3,0,0,0,11,72,,No,300 - 499,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,Urban,BIXBY KNOLLS/LONG BEACH CENTRAL,106196168,,,,,,
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,90242,652-657-9000,Yes,01/01/2013,12/31/2013,Open,08/31/2009,08/31/2009,,NO,58,32,40,6037551100,78.2eee,East,11 - Los Angeles,Los Angeles,930000078,Parent Facility,-118.1290216,33.9171234,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,182,66430,13079,46366,66,24090,3808,9981,17,6205,942,3037,38,13870,222,820,3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17885,625,123,11411,0,0,0,0,352,128480,18676,74049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,128480,18676,74049,0,0,0,0,0,0,0,3096,5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,712,95,9910,1,58314,2479,13105,5056,2102,2398,84143,10029,94172,63,0,2833,Yes,244,89,116,52,43,44,73,113,82,98,114,190,1258,Respondent,5798,896373,12564,1395759,0,14,11,25,Yes,3658,313,93,Yes,2472,1186,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94172,807,9911,60793,18161,4500,0,1,,1,Urban,DOWNEY NORTHEAST,106196403,,,,,,
106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,7150 TAMPA AVENUE,RESEDA,91335,818-774-3000-3069,Yes,01/01/2013,12/31/2013,Open,10/02/2007,10/02/2007,,NO,45,27,30,6037132500,78.2ii,San Fernando Valley,11 - Los Angeles,Los Angeles,550000621,Parent Facility,-118.55341,34.20014,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3650,199,3387,239,87235,109,,86863,0,0,0,0,0,0,0,0,249,90885,308,90250,0,0,0,0,0,0,0,0,0,0,8,0,8,0,1,7,8,1,6,0,0,0,0,1,0,0,0,8,,Yes,,YES,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,200 - 299,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Urban,RESEDA SOUTH/VAN NUYS SOUTHWEST,106196404,,,,,,
106196405,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,93551,661-382-5000,Yes,01/01/2013,12/31/2013,Open,12/09/2010,12/09/2010,,NO,36,21,25,6037910401,77.1a,Antelope Valley,11 - Los Angeles,Los Angeles,930000085,Parent Facility,-118.1443461,34.5843754,General Acute Care,Investor - Corporation,General Medical / Surgical,133,48545,7367,28270,0,0,0,0,0,0,0,0,24,8760,613,0,6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,57305,7980,34528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,57305,7980,34528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,5788,3,14509,13,22555,70,3251,6240,119,86,46222,6412,52634,35,0,1760,Yes,70,91,7,7,25,2,7,22,10,3,0,21,265,Respondent,4027,274284,1824,109014,0,0,6,6,Yes,0,0,0,,0,0,CV SURG,1,0,0,10,0,10,0,10,2,0,0,0,0,201,212,147,38,348,250,600,0,0,109,0,0,259,337,15,270,0,33,24,47,284,8,9,0,1034,3029,Yes,No,150 - 199,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52634,5791,14522,22625,9491,205,0,,,1,Urban,PALMDALE CENTRAL,106196405,,,,,,
106197931,EXODUS RECOVERY P.H.F.,,,,,,,,,,,,No,,,,,,,,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Non-Respondent,,,,,,,,,,,,,,,,NEITHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,106197931,,,,,,
106201281,MADERA COMMUNITY HOSPITAL,1250 EAST ALMOND AVENUE,MADERA,93637,559-675-5555-5501,Yes,01/01/2013,12/31/2013,Open,09/30/1971,09/30/1971,,NO,35,19,24,6039000502,80,,09 - Central,Madera,40000191,Parent Facility,-120.04561,36.94535,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,73,26645,3123,16667,23,8395,1876,1877,0,0,5,7,10,3650,121,580,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38690,5125,20552,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,106,38690,5125,20552,0,0,0,0,0,0,21,1585,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,314,0,3269,27,15908,701,14962,1188,2712,322,37165,2238,39403,16,0,1266,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1732,151328,1937,108584,0,0,6,6,Yes,1585,75,14,,0,254,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39403,314,3296,16609,16150,3034,0,,,,Rural,MADERA,106201281,,,,,,
106204019,CHILDRENS HOSPITAL CENTRAL CALIFORNIA,9300 VALLEY CHILDRENS PLACE,MADERA,93638,559-353-3000,Yes,01/01/2013,12/31/2013,Open,08/31/1998,08/31/1998,,NO,5,12,16,6039001000,80,,09 - Central,Madera,40000160,Parent Facility,-119.80025,36.88416,General Acute Care,Non-Profit Corporation (incl. Church-related),Pediatric,46,16790,0,0,0,0,0,0,134,48910,10618,38659,42,15330,178,957,8740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,39178,1096,20,23694,20,7300,637,4297,356,127508,12529,75390,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,356,127508,12529,75390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,25507,11,41579,47,14513,59,2150,20,653,7947,84402,8084,92486,39,0,858,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,4977,596960,6642,333137,0,0,10,10,Yes,0,0,0,,0,0,CV SURG,1,147,76,0,0,147,76,0,1,46,136,33,12,0,0,0,0,79,148,79,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,129,227,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92486,25518,41626,14572,2170,8600,0,,,,Rural,MADERA,106204019,,,,,,
106210992,KAISER FND HOSP - SAN RAFAEL,99 MONTECILLO ROAD,SAN RAFAEL,94903,415-444-2000,Yes,01/01/2013,12/31/2013,Open,12/09/1966,12/09/1966,,NO,10,2,2,6041108200,83a,,04 - West Bay,Marin,110000357,Parent Facility,-122.55376,38.0041,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,104,37960,4644,16406,0,0,0,0,0,0,0,0,12,4380,152,993,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,42340,4796,18577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,42340,4796,18577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Yes,Basic,Basic,6070,1,3757,12,6706,245,5622,2259,445,814,22600,3331,25931,15,0,14,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1383,184779,3772,356736,0,0,5,5,Yes,0,0,0,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,51,87,103,158,154,245,154,0,94,72,0,0,32,178,0,0,0,3,0,29,7,0,1,0,0,570,Yes,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25931,6071,3769,6951,7881,1259,0,,,,Urban,CORTE MADERA/FAIRFAX/KENTFIELD/LARKSPUR/MARINWOOD/MILL VALLEY/ROSS/SAN ANSELMO/SAN RAFAEL WEST/TERRA,106210992,,,,,,
106210993,KENTFIELD REHABILITATION AND SPECIALTY HOSPITAL,1125 SIR FRANCIS DRAKE BLVD.,KENTFIELD,94904,415-456-9680,Yes,01/01/2013,12/31/2013,Open,09/24/1963,09/24/1963,,NO,10,2,2,6041118100,83a,,04 - West Bay,Marin,110000358,Parent Facility,-122.5480383,37.9560776,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,60,21900,478,16345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,21900,478,16345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,21900,478,16345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Urban,CORTE MADERA/FAIRFAX/KENTFIELD/LARKSPUR/MARINWOOD/MILL VALLEY/ROSS/SAN ANSELMO/SAN RAFAEL WEST/TERRA,106210993,,,,,,
106211006,MARIN GENERAL HOSPITAL,250 BON AIR ROAD,GREENBRAE,94904,415-925-7000,Yes,01/01/2013,12/31/2013,Open,05/16/1952,05/16/1952,Level III,NO,5,8,4,6041119200,83a,,04 - West Bay,Marin,110000361,Parent Facility,-122.53715,37.94651,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,164,59860,6739,26254,22,8030,1401,3812,14,5110,289,528,10,3650,145,749,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2920,178,89,1004,0,0,0,0,218,79570,8752,34664,0,0,0,0,17,6205,626,5692,0,0,0,0,0,0,0,0,0,0,0,0,0,235,85775,9378,40356,0,0,0,0,0,0,8,1183,2740,0,0,16,16,0,13,3,16,7,0,4,0,2,0,3,0,0,0,16,Yes,,,,,No,Basic,Basic,596,1,4310,2,11579,36,7282,342,4488,5674,28255,6055,34310,22,0,477,Yes,12,24,12,22,14,9,12,7,14,7,4,32,169,Respondent,2269,331398,3740,250467,0,3,8,11,Yes,1345,69,3,,0,317,CV SURG,3,0,0,57,2,57,2,32,2,0,0,0,0,320,280,203,275,523,555,523,0,112,53,44,12,233,12,3,3,0,84,91,147,124,1,17,0,18,1477,Yes,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,34310,0,0,597,4312,11615,7624,10162,0,,,1,Urban,CORTE MADERA/FAIRFAX/KENTFIELD/LARKSPUR/MARINWOOD/MILL VALLEY/ROSS/SAN ANSELMO/SAN RAFAEL WEST/TERRA,106211006,,,,,,
106214034,NOVATO COMMUNITY HOSPITAL,180 ROLAND WAY,NOVATO,94945,415-209-1300,Yes,01/01/2013,12/31/2013,Open,05/20/2001,05/20/2001,,NO,10,2,2,6041101200,83b,,04 - West Bay,Marin,110000375,Parent Facility,-122.55887,38.09749,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,39,14235,1402,4099,0,0,0,0,0,0,0,0,4,1460,213,252,1073,4,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,17155,1615,5172,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,47,17155,1615,5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,235,0,3395,3,4980,13,3000,269,1279,1163,12889,1448,14337,9,0,133,Yes,36,10,6,5,4,29,14,3,4,4,1,8,124,Respondent,547,64147,660,41270,0,0,3,3,Yes,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14337,235,3398,4993,3269,2442,0,,,1,Urban,BEL MARIN KEYS/BLACK POINT/IGNACIO/NOVATO/SAN RAFAEL EAST/SANTA VENETIA,106214034,,,,,,
106220733,JOHN C FREMONT HEALTHCARE DISTRICT,"5189 HOSPITAL RD., PO BOX 216",MARIPOSA,95338,209-966-3631-272,Yes,01/01/2013,12/31/2013,Open,10/01/1951,10/01/1951,,NO,5,8,4,6043000100,85,,09 - Central,Mariposa,40000108,Parent Facility,-119.97714,37.50126,General Acute Care,District,General Medical / Surgical,18,6570,147,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6570,147,524,0,0,0,0,0,0,0,0,16,5840,42,,8456,0,0,0,0,0,0,0,0,34,12410,189,8980,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Standby,Standby,365,0,1042,0,1823,0,1362,97,493,29,5085,126,5211,4,0,103,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,136,6120,0,1,0,1,Yes,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,District,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5211,365,1042,1823,1459,522,0,,,,Rural,BOOTJACK/CATHEYÂ??S VALLEY/COULTERVILLE/DON PEDRO/EL PORTAL/FISH CAMP/MARIPOSA,106220733,,,,,,
106230949,FRANK R HOWARD MEMORIAL HOSPITAL,1 MADRONE STREET,WILLITS,95490,707-456-3002-3002,Yes,01/01/2013,12/31/2013,Open,01/01/1947,01/01/1947,,NO,2,2,2,6045010700,91,,01 - Northern California,Mendocino,110000013,Parent Facility,-123.34973,39.40079,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,34,12410,1363,5095,0,0,0,0,0,0,0,0,4,1460,112,169,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13870,1475,5742,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,38,13870,1475,5742,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Standby,Basic,5,0,2853,0,2815,0,1691,0,1135,0,8499,653,9152,5,10,186,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,776,88181,693,44487,0,0,2,2,Yes,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9152,5,2853,2815,1691,1135,653,,,,Rural,BROOKTRAILS/PINE MOUNTAIN/WILLITS,106230949,,,,,,
